index,start_expression,end_expression,result,best_expr,class,iterations,egraph_size,rebuilds,total_time,stop_reason,condition
5645,( == ( + ( * ( min ( - ( * ( + ( / ( + v0 7 ) 8 ) v1 ) 2 ) ( * v2 13 ) ) ( + ( * ( / ( - v0 1 ) 8 ) 2 ) 5 ) ) -2 ) ( + ( * ( / ( - v0 1 ) 8 ) 4 ) v3 ) ) ( + ( * ( min ( - ( * ( + ( / ( + v0 7 ) 8 ) v1 ) 2 ) ( * v2 13 ) ) ( + ( * ( / ( - v0 1 ) 8 ) 2 ) 5 ) ) -2 ) ( + ( * ( / ( - v0 1 ) 8 ) 4 ) v3 ) ) ),1/0,true,1,-1,1,53,0,0.000154222,Goal 1 Matched,
5646,( == ( + ( * ( min ( - ( / ( - ( + v0 v1 ) 1 ) 8 ) ( * v2 64 ) ) ( + ( / v1 8 ) 63 ) ) -8 ) ( + ( * v3 4 ) ( + ( * ( / v1 8 ) 8 ) ( * v4 252 ) ) ) ) ( + ( * ( min ( - ( / ( - ( + v0 v1 ) 1 ) 8 ) ( * v2 64 ) ) ( + ( / v1 8 ) 63 ) ) -8 ) ( + ( * v3 4 ) ( + ( * ( / v1 8 ) 8 ) ( * v4 252 ) ) ) ) ),1/0,true,1,-1,1,57,0,0.000157623,Goal 1 Matched,
5647,( == ( / ( + ( - ( max ( min ( + v0 v1 ) 1991 ) -8 ) ( max ( min v1 2005 ) 6 ) ) 1022 ) 1008 ) ( / ( + ( - ( max ( min ( + v0 v1 ) 1991 ) -8 ) ( max ( min v1 2005 ) 6 ) ) 1022 ) 1008 ) ),1/0,true,1,-1,1,41,0,0.000132296,Goal 1 Matched,
5648,( == ( - ( - ( * v0 4 ) ( * v1 3 ) ) ( * v2 4 ) ) ( - ( - ( * v0 4 ) ( * v1 3 ) ) ( * v2 4 ) ) ),1/0,true,1,-1,1,21,0,0.000105381,Goal 1 Matched,
5649,( == ( min ( max ( min ( / ( - ( + v0 v1 ) 1 ) 2 ) 999 ) 0 ) ( + v2 499 ) ) ( min ( max ( min ( / ( - ( + v0 v1 ) 1 ) 2 ) 999 ) 0 ) ( + v2 499 ) ) ),1/0,true,1,-1,1,27,0,0.000122229,Goal 1 Matched,
5650,( == ( min ( + ( * v0 4 ) v1 ) ( + v2 250 ) ) ( min ( + ( * v0 4 ) v1 ) ( + v2 250 ) ) ),1/0,true,1,-1,1,19,0,0.000109774,Goal 1 Matched,
5651,( == ( - ( - ( max v0 0 ) ( * v1 4 ) ) ( + ( * v2 39 ) v3 ) ) ( - ( - ( max v0 0 ) ( * v1 4 ) ) ( + ( * v2 39 ) v3 ) ) ),1/0,true,1,-1,1,26,0,0.000112208,Goal 1 Matched,
5652,( == ( - ( * ( / ( + ( + v0 v1 ) 1999 ) 2000 ) 256 ) ( + ( * ( + ( * v2 7 ) ( + ( * v3 2 ) v4 ) ) 16 ) v5 ) ) ( - ( * ( / ( + ( + v0 v1 ) 1999 ) 2000 ) 256 ) ( + ( * ( + ( * v2 7 ) ( + ( * v3 2 ) v4 ) ) 16 ) v5 ) ) ),1/0,true,1,-1,1,40,0,0.000125012,Goal 1 Matched,
5653,( == ( + ( max ( min ( / v0 2 ) 1006 ) 7 ) ( * v1 512 ) ) ( + ( max ( min ( / v0 2 ) 1006 ) 7 ) ( * v1 512 ) ) ),1/0,true,1,-1,1,25,0,0.00011814900000000001,Goal 1 Matched,
5654,( == ( min ( * ( + ( / ( min ( / v0 8 ) 0 ) 16 ) v1 ) 16 ) ( + ( * ( / ( max ( / ( + ( + v2 v0 ) 7 ) 8 ) 255 ) 16 ) 16 ) 3 ) ) ( min ( * ( + ( / ( min ( / v0 8 ) 0 ) 16 ) v1 ) 16 ) ( + ( * ( / ( max ( / ( + ( + v2 v0 ) 7 ) 8 ) 255 ) 16 ) 16 ) 3 ) ) ),1/0,true,1,-1,1,44,0,0.000149033,Goal 1 Matched,
5655,( == ( max ( / ( - ( - ( max v0 0 ) ( + ( * v1 20 ) v2 ) ) 3 ) 4 ) ( + ( / ( - ( max v0 0 ) v2 ) 4 ) ( * v1 -5 ) ) ) ( max ( / ( - ( - ( max v0 0 ) ( + ( * v1 20 ) v2 ) ) 3 ) 4 ) ( + ( / ( - ( max v0 0 ) v2 ) 4 ) ( * v1 -5 ) ) ) ),1/0,true,1,-1,1,42,0,0.000128808,Goal 1 Matched,
5656,( == ( min ( * ( max ( min v0 1009 ) 10 ) 2 ) ( + ( * v1 4 ) 18 ) ) ( min ( * ( max ( min v0 1009 ) 10 ) 2 ) ( + ( * v1 4 ) 18 ) ) ),1/0,true,1,-1,1,28,0,0.000122536,Goal 1 Matched,
5657,( && ( && ( && ( && ( && ( && 1 ( <= ( + 0 ( - ( * ( + ( * v0 20 ) v1 ) 8 ) 5 ) ) ( - ( * ( + ( * v0 20 ) v1 ) 8 ) 5 ) ) ) ( >= ( + 3 ( + ( * ( + ( * v0 20 ) v1 ) 8 ) 278 ) ) ( + ( * ( + ( + ( * v0 20 ) v1 ) 19 ) 8 ) ( - ( - 11 5 ) 1 ) ) ) ) ( <= ( - ( * v2 8 ) 29 ) ( - ( * ( max ( - v2 4 ) ( - v2 3 ) ) 8 ) 5 ) ) ) ( >= ( + ( * v3 8 ) 53 ) ( + ( * ( + v3 6 ) 8 ) ( - ( - 11 5 ) 1 ) ) ) ) ( <= v4 v4 ) ) ( >= v4 v4 ) ),1/0,true,1,-1,7,6065,2907,0.143021497,Goal 1 Matched,
