index,start_expression,end_expression,result,best_expr,class,iterations,egraph_size,rebuilds,total_time,stop_reason,condition,halide_result,halide_time
51,( max ( + ( * ( min ( + ( + ( * ( / ( - v0 v1 ) 8 ) 8 ) v1 ) 7 ) v0 ) 2 ) 2 ) ( + 7 ( min ( / ( - ( + v2 v3 ) 50 ) 8 ) ( - ( + ( / ( + ( min v2 8 ) v3 ) 8 ) ( * ( / ( + ( - ( / ( + ( + v2 v3 ) 6 ) 8 ) ( / ( + ( min v2 8 ) v3 ) 8 ) ) 1 ) 8 ) 8 ) ) 1 ) ) ) ),(max (+ 2 (* (min v0 (+ v1 (+ (* 8 (/ (- v0 v1) 8)) 7))) 2)) (+ 7 (/ (min (+ (+ v2 v3) -50) (+ v3 (+ -8 (+ (min 8 v2) (* (/ (+ (- (/ (+ (+ v2 v3) 6) 8) (/ (+ v3 (min 8 v2)) 8)) 1) 8) 64))))) 8))),true,(max (+ 2 (* (min v0 (+ v1 (+ (* 8 (/ (- v0 v1) 8)) 7))) 2)) (+ 7 (/ (min (+ (+ v2 v3) -50) (+ v3 (+ -8 (+ (min 8 v2) (* (/ (+ (- (/ (+ (+ v2 v3) 6) 8) (/ (+ v3 (min 8 v2)) 8)) 1) 8) 64))))) 8))),-1,99,60741,11401,5.003749023999998,Time Limit : 5.000803046,,( + ( max ( * ( min ( + ( + ( * ( / ( - v0 v1 ) 8 ) 8 ) v1 ) 7 ) v0 ) 2 ) ( + ( min ( / ( - ( + v2 v3 ) 50 ) 8 ) ( - ( + ( / ( + ( min v2 8 ) v3 ) 8 ) ( * ( / ( + ( - ( / ( + ( + v2 v3 ) 6 ) 8 ) ( / ( + ( min v2 8 ) v3 ) 8 ) ) 1 ) 8 ) 8 ) ) 1 ) ) 5 ) ) 2 ),25.0
52,( / ( + ( - ( + v0 v1 ) 256 ) 262 ) 8 ),(/ (+ v0 (+ v1 6)) 8),true,(/ (+ v0 (+ v1 6)) 8),-1,6,62,0,0.000461165,Saturation,,( / ( + ( + v0 v1 ) 6 ) 8 ),6.0
53,( max ( max ( / ( + ( + v0 v1 ) 2 ) 4 ) ( + ( * ( min ( + ( + ( * ( / ( - v2 v3 ) 8 ) 8 ) v3 ) 7 ) v2 ) 2 ) 2 ) ) ( / ( / ( + v0 v1 ) 2 ) 2 ) ),(max (/ (+ (+ v0 v1) 2) 4) (max (+ 2 (* 2 v2)) (/ (/ (+ v0 v1) 2) 2))),true,(max (/ (+ (+ v0 v1) 2) 4) (max (+ 2 (* 2 v2)) (/ (/ (+ v0 v1) 2) 2))),-1,85,72667,7231,5.00387739,Time Limit : 5.000401187,,( max ( / ( + ( + v0 v1 ) 2 ) 4 ) ( + ( * ( min ( + ( + ( * ( / ( - v2 v3 ) 8 ) 8 ) v3 ) 7 ) v2 ) 2 ) 2 ) ),50.0
54,( + 7 ( - ( min ( / ( + v0 v1 ) 2 ) ( + ( + ( / ( + ( min v0 8 ) v1 ) 2 ) ( * ( / ( + ( - ( / ( + v0 v1 ) 2 ) ( / ( + ( min v0 8 ) v1 ) 2 ) ) 4 ) 8 ) 8 ) ) 3 ) ) 7 ) ),"(min (/ (+ v0 v1) 2) (- 3 (+ (""%"" (+ (- (/ (+ v0 v1) 2) (/ (+ v1 (min v0 8)) 2)) 4) 8) (+ (/ (+ v0 v1) -2) -4))))",true,"(min (/ (+ v0 v1) 2) (- 3 (+ (""%"" (+ (- (/ (+ v0 v1) 2) (/ (+ v1 (min v0 8)) 2)) 4) 8) (+ (/ (+ v0 v1) -2) -4))))",-1,75,70785,8495,5.003806914,Time Limit : 5.000225143,,( min ( / ( + v0 v1 ) 2 ) ( + ( + ( / ( + ( min v0 8 ) v1 ) 2 ) ( * ( / ( + ( - ( / ( + v0 v1 ) 2 ) ( / ( + ( min v0 8 ) v1 ) 2 ) ) 4 ) 8 ) 8 ) ) 3 ) ),49.0
55,( + 0 ( min ( - v0 31 ) v1 ) ),(min (- v0 31) v1),true,(min (- v0 31) v1),-1,106,134027,14992,5.010880057999999,Time Limit : 5.005131615,,( min ( - v0 31 ) v1 ),2.0
56,( + ( max ( min ( + v0 ( * 9 1 ) ) ( - ( + v1 v2 ) 1 ) ) v2 ) ( - ( + ( * v3 v4 ) ( * ( max ( min ( - ( + v5 v6 ) 1 ) v7 ) v6 ) v8 ) ) ( + ( * v6 v8 ) ( + ( * v9 v4 ) v2 ) ) ) ),(+ (max v2 (min (+ v0 9) (- (+ v1 v2) 1))) (- (+ (* v3 v4) (* v8 (max v6 (min (+ (+ v5 v6) -1) v7)))) (+ (* v6 v8) (+ v2 (* v4 v9))))),true,(+ (max v2 (min (+ v0 9) (- (+ v1 v2) 1))) (- (+ (* v3 v4) (* v8 (max v6 (min (+ (+ v5 v6) -1) v7)))) (+ (* v6 v8) (+ v2 (* v4 v9))))),-1,79,163071,8182,5.014927448,Time Limit : 5.006064174,,( + ( max ( - ( min ( + v0 10 ) ( + v1 v2 ) ) 1 ) v2 ) ( - ( + ( * v4 v3 ) ( * ( max ( min ( - ( + v5 v6 ) 1 ) v7 ) v6 ) v8 ) ) ( + ( * v6 v8 ) ( + ( * v9 v4 ) v2 ) ) ) ),17.0
57,( + ( * ( - ( + v0 v1 ) 1 ) 8 ) v2 ),(+ (+ (* (+ v0 v1) 8) -8) v2),true,(+ (+ (* (+ v0 v1) 8) -8) v2),-1,10,106,8,0.001329677,Saturation,,( - ( + ( * ( + v0 v1 ) 8 ) v2 ) 8 ),7.0
58,( max ( + ( * v0 2 ) 32 ) ( * ( + ( - ( + 16 0 ) 1 ) v0 ) 2 ) ),(+ 32 (+ v0 v0)),true,(+ 32 (+ v0 v0)),-1,33,21128,2846,5.415642309,Time Limit : 5.414328429,,( + ( * v0 2 ) 32 ),7.0
59,( - ( / ( + ( min v0 8 ) v1 ) 2 ) 4 ),(+ (/ (+ v1 (min v0 8)) 2) -4),true,(+ (/ (+ v1 (min v0 8)) 2) -4),-1,101,129652,18723,5.006815261,Time Limit : 5.000713344,,( - ( / ( + ( min v0 8 ) v1 ) 2 ) 4 ),10.0
60,( / ( + ( + 0 v0 ) 1 ) 2 ),(/ (+ v0 1) 2),true,(/ (+ v0 1) 2),-1,5,13,0,0.000254519,Saturation,,( / ( + v0 1 ) 2 ),3.0
61,( min ( / v0 32 ) ( - ( * v1 2 ) 1 ) ),(min (/ v0 32) (- (+ v1 v1) 1)),true,(min (/ v0 32) (- (+ v1 v1) 1)),-1,96,86448,19137,5.006893973000002,Time Limit : 5.001908796,,( min ( / v0 32 ) ( - ( * v1 2 ) 1 ) ),5.0
62,( / ( + ( max v0 8 ) 7 ) 8 ),(/ (+ (max 8 v0) 7) 8),true,(/ (+ (max 8 v0) 7) 8),-1,8,29,1,0.000652297,Saturation,,( / ( + ( max v0 8 ) 7 ) 8 ),3.0
63,( max ( + ( * ( max ( min ( + ( + ( * ( / ( - v0 v1 ) 64 ) 64 ) v1 ) 63 ) v0 ) ( min ( + ( + ( * ( / ( - v2 v3 ) 64 ) 64 ) v3 ) 63 ) v2 ) ) 2 ) 2 ) ( + 7 ( - ( + v4 v5 ) 8 ) ) ),(max (+ 2 (* (max v0 v2) 2)) (+ v5 (+ v4 -1))),true,(max (+ 2 (* (max v0 v2) 2)) (+ v5 (+ v4 -1))),-1,69,71240,4764,5.045657247999999,Time Limit : 5.039522569,,( - ( max ( + ( * ( max ( min ( + ( + ( * ( / ( - v0 v1 ) 64 ) 64 ) v1 ) 63 ) v0 ) ( min ( + ( + ( * ( / ( - v2 v3 ) 64 ) 64 ) v3 ) 63 ) v2 ) ) 2 ) 3 ) ( + v4 v5 ) ) 1 ),33.0
64,( min ( + ( * 0 8 ) v0 ) ( - v1 8 ) ),(min v0 (+ v1 -8)),true,(min v0 (+ v1 -8)),-1,104,238796,16300,5.027797828999999,Time Limit : 5.000749666,,( min ( - v1 8 ) v0 ),4.0
65,( - ( / ( + ( - ( / ( - ( + ( min ( + ( * ( + v0 v1 ) 8 ) v2 ) ( + v3 1 ) ) ( + v4 v5 ) ) 2 ) 8 ) ( / ( + ( min ( + ( * v1 8 ) v2 ) ( - v3 7 ) ) v5 ) 8 ) ) 8 ) 8 ) 1 ),(/ (+ (/ (+ v4 (+ -2 (+ (min (+ (* (+ v0 v1) 8) v2) (+ v3 1)) v5))) 8) (/ (+ v5 (min (+ v2 (* v1 8)) (+ v3 -7))) -8)) 8),true,(/ (+ (/ (+ v4 (+ -2 (+ (min (+ (* (+ v0 v1) 8) v2) (+ v3 1)) v5))) 8) (/ (+ v5 (min (+ v2 (* v1 8)) (+ v3 -7))) -8)) 8),-1,104,78430,22059,5.003855646000002,Time Limit : 5.000267854,,( / ( - ( / ( - ( + ( min ( + ( * ( + v0 v1 ) 8 ) v2 ) ( + v3 1 ) ) ( + v4 v5 ) ) 2 ) 8 ) ( / ( + ( min ( + ( * v1 8 ) v2 ) ( - v3 7 ) ) v5 ) 8 ) ) 8 ),21.0
66,( - ( / ( + ( min v0 8 ) v1 ) 2 ) 4 ),(+ (/ (+ v1 (min v0 8)) 2) -4),true,(+ (/ (+ v1 (min v0 8)) 2) -4),-1,100,129652,18723,5.0114495460000015,Time Limit : 5.001246174,,( - ( / ( + ( min v0 8 ) v1 ) 2 ) 4 ),25.0
67,( / v0 64 ),(/ v0 64),true,(/ v0 64),-1,1,3,0,0.000056302,Saturation,,( / v0 64 ),3.0
68,( + ( min ( / ( - ( + v0 v1 ) 386 ) 64 ) ( + ( / v1 64 ) ( * ( / ( - ( / ( + ( + v0 v1 ) 62 ) 64 ) ( / v1 64 ) ) 8 ) 8 ) ) ) 7 ),(/ (+ 62 (min (+ v0 v1) (+ 386 (+ v1 (* (/ (- (/ (+ (+ v0 v1) 62) 64) (/ v1 64)) 8) 512))))) 64),true,(/ (+ 62 (min (+ v0 v1) (+ 386 (+ v1 (* (/ (- (/ (+ (+ v0 v1) 62) 64) (/ v1 64)) 8) 512))))) 64),-1,82,87451,10279,5.008040124000001,Time Limit : 5.002900612,,( + ( min ( / ( - ( + v0 v1 ) 386 ) 64 ) ( + ( / v1 64 ) ( * ( / ( - ( / ( + ( + v0 v1 ) 62 ) 64 ) ( / v1 64 ) ) 8 ) 8 ) ) ) 7 ),8.0
69,( + ( / ( - v0 v1 ) 32 ) 1 ),(+ (/ (- v0 v1) 32) 1),true,(+ (/ (- v0 v1) 32) 1),-1,5,24,0,0.000297678,Saturation,,( + ( / ( - v0 v1 ) 32 ) 1 ),10.0
70,( / ( - ( / ( + ( + v0 v1 ) 62 ) 64 ) ( / v1 64 ) ) 8 ),"(/ (/ (+ v0 (+ 62 (""%"" v1 64))) 64) 8)",true,"(/ (/ (+ v0 (+ 62 (""%"" v1 64))) 64) 8)",-1,121,43414,9820,5.394069188,Time Limit : 5.392273878,,( / ( - ( / ( + ( + v0 v1 ) 62 ) 64 ) ( / v1 64 ) ) 8 ),5.0
71,( / ( / ( + ( + v0 v1 ) 1 ) 2 ) 4 ),(/ (/ (+ v0 (+ v1 1)) 2) 4),true,(/ (/ (+ v0 (+ v1 1)) 2) 4),-1,4,19,0,0.00021602400000000002,Saturation,,( / ( + ( + v0 v1 ) 1 ) 8 ),2.0
72,( max ( max ( max ( / ( + ( min ( / ( - ( + v0 v1 ) 194 ) 32 ) ( + ( / v1 32 ) ( * ( / ( - ( / ( + ( + v0 v1 ) 30 ) 32 ) ( / v1 32 ) ) 8 ) 8 ) ) ) 7 ) 2 ) ( + ( max ( min ( / ( - ( + v0 v1 ) 386 ) 64 ) ( + ( / v1 64 ) ( * ( / ( - ( / ( + ( + v0 v1 ) 62 ) 64 ) ( / v1 64 ) ) 8 ) 8 ) ) ) ( + ( * ( min ( / ( - ( + v0 v1 ) 770 ) 128 ) ( + ( / v1 128 ) ( * ( / ( - ( / ( + ( + v0 v1 ) 126 ) 128 ) ( / v1 128 ) ) 8 ) 8 ) ) ) 2 ) 9 ) ) 7 ) ) ( + ( / ( min ( / ( - ( + v0 v1 ) 194 ) 32 ) ( + ( / v1 32 ) ( * ( / ( - ( / ( + ( + v0 v1 ) 30 ) 32 ) ( / v1 32 ) ) 8 ) 8 ) ) ) 2 ) 4 ) ) ( / ( + ( + 7 ( min ( / ( - ( + v0 v1 ) 194 ) 32 ) ( + ( / v1 32 ) ( * ( / ( - ( / ( + ( + v0 v1 ) 30 ) 32 ) ( / v1 32 ) ) 8 ) 8 ) ) ) ) 1 ) 2 ) ),(max (+ 7 (max (/ (min (- (+ v0 v1) 386) (+ v1 (* (/ (- (/ (+ (+ v0 v1) 62) 64) (/ v1 64)) 8) 512))) 64) (+ 9 (* 2 (/ (min (+ (+ v0 v1) -770) (+ v1 (* (/ (+ (/ (+ (+ v0 v1) 126) 128) (/ v1 -128)) 8) 1024))) 128))))) (+ 4 (/ (/ (min (- (+ v0 v1) 194) (+ v1 (* (/ (+ (/ (+ (+ v0 v1) 30) 32) (/ v1 -32)) 8) 256))) -32) -2))),true,(max (+ 7 (max (/ (min (- (+ v0 v1) 386) (+ v1 (* (/ (- (/ (+ (+ v0 v1) 62) 64) (/ v1 64)) 8) 512))) 64) (+ 9 (* 2 (/ (min (+ (+ v0 v1) -770) (+ v1 (* (/ (+ (/ (+ (+ v0 v1) 126) 128) (/ v1 -128)) 8) 1024))) 128))))) (+ 4 (/ (/ (min (- (+ v0 v1) 194) (+ v1 (* (/ (+ (/ (+ (+ v0 v1) 30) 32) (/ v1 -32)) 8) 256))) -32) -2))),-1,79,54020,7119,5.003151183000001,Time Limit : 5.000580485,,( max ( max ( / ( + ( min ( / ( - ( + v0 v1 ) 194 ) 32 ) ( + ( / v1 32 ) ( * ( / ( - ( / ( + ( + v0 v1 ) 30 ) 32 ) ( / v1 32 ) ) 8 ) 8 ) ) ) 7 ) 2 ) ( + ( max ( min ( / ( - ( + v0 v1 ) 386 ) 64 ) ( + ( / v1 64 ) ( * ( / ( - ( / ( + ( + v0 v1 ) 62 ) 64 ) ( / v1 64 ) ) 8 ) 8 ) ) ) ( + ( * ( min ( / ( - ( + v0 v1 ) 770 ) 128 ) ( + ( / v1 128 ) ( * ( / ( - ( / ( + ( + v0 v1 ) 126 ) 128 ) ( / v1 128 ) ) 8 ) 8 ) ) ) 2 ) 9 ) ) 7 ) ) ( + ( / ( min ( / ( - ( + v0 v1 ) 194 ) 32 ) ( + ( / v1 32 ) ( * ( / ( - ( / ( + ( + v0 v1 ) 30 ) 32 ) ( / v1 32 ) ) 8 ) 8 ) ) ) 2 ) 4 ) ),38.0
73,( min ( - ( * v0 2 ) 1 ) ( + ( * v0 2 ) 1 ) ),(+ (+ v0 v0) -1),true,(+ (+ v0 v0) -1),-1,47,32925,5864,5.8776064450000005,Time Limit : 5.875185343,,( - ( * v0 2 ) 1 ),8.0
74,( / ( - ( - v0 7 ) v1 ) 8 ),(/ (- (+ v0 -7) v1) 8),true,(/ (- (+ v0 -7) v1) 8),-1,5,23,0,0.000286239,Saturation,,( / ( - ( - v0 v1 ) 7 ) 8 ),6.0
75,( - ( * ( - ( / ( + v0 v1 ) 2 ) v2 ) v3 ) v4 ),(- (* (- (/ (+ v0 v1) 2) v2) v3) v4),true,(- (* (- (/ (+ v0 v1) 2) v2) v3) v4),-1,18,247,76,0.007215303,Saturation,,( - ( * ( - ( / ( + v0 v1 ) 2 ) v2 ) v3 ) v4 ),4.0
76,( - ( / ( + ( min v0 256 ) v1 ) 8 ) 32 ),(+ (/ (+ v1 (min v0 256)) 8) -32),true,(+ (/ (+ v1 (min v0 256)) 8) -32),-1,102,103153,17883,5.0062751489999995,Time Limit : 5.000718887,,( - ( / ( + ( min v0 256 ) v1 ) 8 ) 32 ),4.0
77,( + ( - ( max ( max ( / ( + v0 v1 ) 2 ) ( + ( * ( min ( + ( + ( * ( / ( - v2 v3 ) 32 ) 32 ) v3 ) 31 ) v2 ) 2 ) 2 ) ) ( min ( + ( + ( * ( / ( - v4 v5 ) 32 ) 32 ) v5 ) 31 ) v4 ) ) ( min ( min ( - v4 31 ) v5 ) ( - ( min ( / ( + ( min v0 64 ) v1 ) 2 ) ( + ( * ( min ( - v2 31 ) v3 ) 2 ) 31 ) ) 32 ) ) ) 1 ),(+ (- (max (+ 2 (* 2 v2)) (max (/ (+ v0 v1) 2) v4)) (min (min v5 (+ v4 -31)) (+ (min (/ (+ v1 (min v0 64)) 2) (+ 31 (* 2 (min v3 (+ v2 -31))))) -32))) 1),true,(+ (- (max (+ 2 (* 2 v2)) (max (/ (+ v0 v1) 2) v4)) (min (min v5 (+ v4 -31)) (+ (min (/ (+ v1 (min v0 64)) 2) (+ 31 (* 2 (min v3 (+ v2 -31))))) -32))) 1),-1,105,86422,30243,5.0041150299999995,Time Limit : 5.000561327,,( + ( - ( max ( max ( / ( + v0 v1 ) 2 ) ( + ( * ( min ( + ( + ( * ( / ( - v2 v3 ) 32 ) 32 ) v3 ) 31 ) v2 ) 2 ) 2 ) ) ( min ( + ( + ( * ( / ( - v4 v5 ) 32 ) 32 ) v5 ) 31 ) v4 ) ) ( min ( min ( - v4 31 ) v5 ) ( - ( min ( / ( + ( min v0 64 ) v1 ) 2 ) ( + ( * ( min ( - v2 31 ) v3 ) 2 ) 31 ) ) 32 ) ) ) 1 ),34.0
78,( min v0 ( - ( * v1 2 ) 1 ) ),(min v0 (- (+ v1 v1) 1)),true,(min v0 (- (+ v1 v1) 1)),-1,105,130816,10071,5.007129777000001,Time Limit : 5.00158864,,( min ( - ( * v1 2 ) 1 ) v0 ),2.0
79,( min ( + ( * 0 8 ) v0 ) ( - v1 7 ) ),(min v0 (- v1 7)),true,(min v0 (- v1 7)),-1,105,238797,16287,5.029001829,Time Limit : 5.00730704,,( min ( - v1 7 ) v0 ),72.0
80,( / ( - v0 v1 ) 32 ),(/ (- v0 v1) 32),true,(/ (- v0 v1) 32),-1,3,10,0,0.00015995700000000001,Saturation,,( / ( - v0 v1 ) 32 ),2.0
81,( <= ( max 0 ( + ( min ( / ( - ( / ( - ( + v0 v1 ) 98 ) 16 ) ( / v1 16 ) ) 8 ) ( - ( + 0 ( + ( / v2 8 ) 1 ) ) 1 ) ) 1 ) ) 0 ),(<= (min (- (/ (- (+ v0 v1) 98) 16) (/ v1 16)) v2) -1),true,(<= (min (- (/ (- (+ v0 v1) 98) 16) (/ v1 16)) v2) -1),-1,40,72783,13762,5.005714792999998,Time Limit : 5.002238699,,( <= ( min ( - ( / ( - ( + v0 v1 ) 98 ) 16 ) ( / v1 16 ) ) v2 ) -1 ),60.0
82,( + v0 ( * ( + ( * v1 2 ) 1 ) ( + v2 1 ) ) ),(+ v0 (* (+ (* 2 v1) 1) (+ 1 v2))),true,(+ v0 (* (+ (* 2 v1) 1) (+ 1 v2))),-1,8,253,48,0.002604325,Saturation,,( + ( * ( + ( * v1 2 ) 1 ) ( + v2 1 ) ) v0 ),4.0
83,( - ( * ( - ( / ( + v0 v1 ) 2 ) ( / v1 2 ) ) 129 ) v2 ),"(- (* (/ (+ (""%"" v1 2) v0) 2) 129) v2)",true,"(- (* (/ (+ (""%"" v1 2) v0) 2) 129) v2)",-1,218,39912,11896,5.002413112999999,Time Limit : 5.001392903,,( - ( * ( - ( / ( + v0 v1 ) 2 ) ( / v1 2 ) ) 129 ) v2 ),6.0
84,( / ( + ( + v0 v1 ) 3 ) 4 ),(/ (+ (+ v0 v1) 3) 4),true,(/ (+ (+ v0 v1) 3) 4),-1,4,17,0,0.00020407,Saturation,,( / ( + ( + v0 v1 ) 3 ) 4 ),3.0
85,( min ( + ( * 0 64 ) v0 ) ( - ( + v1 v0 ) 64 ) ),(min v0 (- (+ v0 v1) 64)),true,(min v0 (- (+ v0 v1) 64)),-1,101,142057,12701,5.01117348,Time Limit : 5.004140844,,( - ( + ( min v1 64 ) v0 ) 64 ),11.0
86,( / ( + v0 7 ) 8 ),(/ (+ v0 7) 8),true,(/ (+ v0 7) 8),-1,2,6,0,0.000103387,Saturation,,( / ( + v0 7 ) 8 ),6.0
87,( + 7 ( min ( / ( - ( + v0 v1 ) 50 ) 8 ) ( + ( / v1 8 ) ( * ( / ( - ( / ( + ( + v0 v1 ) 6 ) 8 ) ( / v1 8 ) ) 8 ) 8 ) ) ) ),(/ (+ 6 (min (+ v0 v1) (+ 50 (+ v1 (* 64 (/ (- (/ (+ (+ v0 v1) 6) 8) (/ v1 8)) 8)))))) 8),true,(/ (+ 6 (min (+ v0 v1) (+ 50 (+ v1 (* 64 (/ (- (/ (+ (+ v0 v1) 6) 8) (/ v1 8)) 8)))))) 8),-1,80,116100,8308,5.005774792999999,Time Limit : 5.000052366,,( + ( min ( / ( - ( + v0 v1 ) 50 ) 8 ) ( + ( / v1 8 ) ( * ( / ( - ( / ( + ( + v0 v1 ) 6 ) 8 ) ( / v1 8 ) ) 8 ) 8 ) ) ) 7 ),12.0
88,( min ( / v0 2 ) v1 ),(min (/ v0 2) v1),true,(min (/ v0 2) v1),-1,2,6,0,0.000104728,Saturation,,( min ( / v0 2 ) v1 ),3.0
89,( min ( min ( / v0 2 ) v1 ) v2 ),(min v1 (min (/ v0 2) v2)),true,(min v1 (min (/ v0 2) v2)),-1,4,17,0,0.00023667399999999998,Saturation,,( min ( min ( / v0 2 ) v1 ) v2 ),4.0
90,( + ( - ( + ( max ( / ( min ( / ( - ( + v0 v1 ) 386 ) 64 ) ( + ( / v1 64 ) ( * ( / ( - ( / ( + ( + v0 v1 ) 62 ) 64 ) ( / v1 64 ) ) 8 ) 8 ) ) ) 2 ) ( + ( min ( / ( - ( + v0 v1 ) 770 ) 128 ) ( + ( / v1 128 ) ( * ( / ( - ( / ( + ( + v0 v1 ) 126 ) 128 ) ( / v1 128 ) ) 8 ) 8 ) ) ) 3 ) ) 4 ) ( / ( - ( + ( min v0 770 ) v1 ) 770 ) 128 ) ) 1 ),(+ (max (/ (/ (min (- (+ v0 v1) 386) (+ v1 (* (/ (- (/ (+ (+ v0 v1) 62) 64) (/ v1 64)) 8) 512))) 64) 2) (+ 3 (/ (min (+ (+ v0 v1) -770) (+ v1 (* (/ (- (/ (+ (+ v0 v1) 126) 128) (/ v1 128)) 8) 1024))) 128))) (+ (/ (+ v1 (min (+ v0 -770) 0)) -128) 5)),true,(+ (max (/ (/ (min (- (+ v0 v1) 386) (+ v1 (* (/ (- (/ (+ (+ v0 v1) 62) 64) (/ v1 64)) 8) 512))) 64) 2) (+ 3 (/ (min (+ (+ v0 v1) -770) (+ v1 (* (/ (- (/ (+ (+ v0 v1) 126) 128) (/ v1 128)) 8) 1024))) 128))) (+ (/ (+ v1 (min (+ v0 -770) 0)) -128) 5)),-1,75,80796,14405,5.0060374140000015,Time Limit : 5.001730302,,( + ( - ( max ( / ( min ( / ( - ( + v0 v1 ) 386 ) 64 ) ( + ( / v1 64 ) ( * ( / ( - ( / ( + ( + v0 v1 ) 62 ) 64 ) ( / v1 64 ) ) 8 ) 8 ) ) ) 2 ) ( + ( min ( / ( - ( + v0 v1 ) 770 ) 128 ) ( + ( / v1 128 ) ( * ( / ( - ( / ( + ( + v0 v1 ) 126 ) 128 ) ( / v1 128 ) ) 8 ) 8 ) ) ) 3 ) ) ( / ( - ( + ( min v0 770 ) v1 ) 770 ) 128 ) ) 5 ),29.0
91,( + ( * ( min ( - v0 15 ) v1 ) 2 ) 32 ),(+ (* (min (- v0 15) v1) 2) 32),true,(+ (* (min (- v0 15) v1) 2) 32),-1,85,152480,4629,5.0113609,Time Limit : 5.004274125,,( + ( * ( min ( - v0 15 ) v1 ) 2 ) 32 ),6.0
92,( min ( min ( min ( min ( / v0 8 ) ( - ( * ( min ( - v1 63 ) v2 ) 2 ) 1 ) ) ( - ( / ( + ( min v3 256 ) v0 ) 8 ) 32 ) ) ( / ( - ( + ( min v3 256 ) v0 ) 252 ) 8 ) ) ( + 0 ( min ( - v4 127 ) v5 ) ) ),(min (+ (* (min (- v1 63) v2) 2) -1) (min (min (+ v4 -127) v5) (/ (min (+ v0 (+ (min v3 256) -252)) (+ v0 (+ (min v3 256) -256))) 8))),true,(min (+ (* (min (- v1 63) v2) 2) -1) (min (min (+ v4 -127) v5) (/ (min (+ v0 (+ (min v3 256) -252)) (+ v0 (+ (min v3 256) -256))) 8))),-1,91,84346,6255,5.005476593999998,Time Limit : 5.001643349,,( min ( min ( min ( min ( min ( / v0 8 ) ( - ( * ( min ( - v1 63 ) v2 ) 2 ) 1 ) ) ( - ( / ( + ( min v3 256 ) v0 ) 8 ) 32 ) ) ( / ( - ( + ( min v3 256 ) v0 ) 252 ) 8 ) ) ( - v4 127 ) ) v5 ),18.0
93,( - ( / ( + ( + v0 v1 ) 254 ) 128 ) ( / v1 128 ) ),"(/ (+ v0 (+ 254 (""%"" v1 128))) 128)",true,"(/ (+ v0 (+ 254 (""%"" v1 128))) 128)",-1,121,43398,10324,5.368309750000001,Time Limit : 5.366494803,,( - ( / ( + ( + v0 v1 ) 254 ) 128 ) ( / v1 128 ) ),8.0
94,( min ( - ( * v0 2 ) 1 ) ( - ( * v0 2 ) 1 ) ),(+ -1 (+ v0 v0)),true,(+ -1 (+ v0 v0)),-1,50,28410,11921,5.2792380660000005,Time Limit : 5.277180614,,( - ( * v0 2 ) 1 ),5.0
95,( / ( + ( / ( + ( + v0 v1 ) 3 ) 4 ) 1 ) 2 ),(/ (/ (+ v1 (+ v0 7)) 4) 2),true,(/ (/ (+ v1 (+ v0 7)) 4) 2),-1,6,60,0,0.0004917309999999999,Saturation,,( / ( + ( + v0 v1 ) 7 ) 8 ),3.0
96,( min ( min ( - v0 7 ) v1 ) ( + 0 ( min ( - v0 7 ) v1 ) ) ),(min (+ v0 -7) v1),true,(min (+ v0 -7) v1),-1,50,31366,37856,8.740158383999997,Time Limit : 8.738788643,,( min ( - v0 7 ) v1 ),3.0
97,( min ( / ( / v0 4 ) 2 ) ( / ( + ( / v0 4 ) 1 ) 2 ) ),(/ (/ v0 4) 2),true,(/ (/ v0 4) 2),-1,48,52411,10418,5.031648378000001,Time Limit : 5.028999977,,( / v0 8 ),8.0
98,( / ( - ( / ( - ( + v0 v1 ) 50 ) 8 ) ( / v1 8 ) ) 8 ),"(/ (/ (+ v0 (+ -50 (""%"" v1 8))) 8) 8)",true,"(/ (/ (+ v0 (+ -50 (""%"" v1 8))) 8) 8)",-1,121,43415,9721,5.370292958000001,Time Limit : 5.368493801,,( / ( - ( / ( - ( + v0 v1 ) 50 ) 8 ) ( / v1 8 ) ) 8 ),7.0
99,( == v0 3 ),(== v0 3),true,(== v0 3),-1,9,66,24,0.00114608,Saturation,,( == v0 3 ),4.0
100,( + ( * v0 2 ) 256 ),(+ (* v0 2) 256),true,(+ (* v0 2) 256),-1,2,7,0,0.000105246,Saturation,,( + ( * v0 2 ) 256 ),3.0
101,( + 0 ( min ( - v0 31 ) v1 ) ),(min (- v0 31) v1),true,(min (- v0 31) v1),-1,106,134027,14992,5.009609548999999,Time Limit : 5.00397137,,( min ( - v0 31 ) v1 ),4.0
102,( < ( - ( / ( + ( - v0 v1 ) 255 ) 256 ) 1 ) ( + ( - ( / ( - ( + v2 v0 ) v1 ) 256 ) 1 ) 1 ) ),(< (/ (+ (- v0 v1) -1) 256) (/ (- (+ v0 v2) v1) 256)),true,(< (/ (+ (- v0 v1) -1) 256) (/ (- (+ v0 v2) v1) 256)),-1,104,95417,23266,5.005188752000001,Time Limit : 5.000725766,,( < ( / ( - ( - v0 v1 ) 1 ) 256 ) ( / ( - ( + v2 v0 ) v1 ) 256 ) ),16.0
103,( / ( - ( + ( min v0 50 ) v1 ) 50 ) 8 ),(/ (+ (- v1 50) (min v0 50)) 8),true,(/ (+ (- v1 50) (min v0 50)) 8),-1,113,94357,12448,5.007208445999998,Time Limit : 5.001265034,,( / ( - ( + ( min v0 50 ) v1 ) 50 ) 8 ),7.0
