index,start_expression,end_expression,result,best_expr,total_time,class,condition
61,( && ( <= ( + ( min ( / ( - v0 23 ) 4 ) ( - ( / v1 8 ) 3 ) ) 1 ) ( / ( min ( / ( - v0 13 ) 2 ) ( - ( / v1 4 ) 4 ) ) 2 ) ) ( <= ( / ( - ( min ( / ( - v0 13 ) 2 ) ( - ( + ( / v1 4 ) ( * ( / ( + ( - ( / ( + v0 1 ) 2 ) ( / v1 4 ) ) 4 ) 8 ) 8 ) ) 4 ) ) 5 ) 2 ) ( min ( / ( - v0 23 ) 4 ) ( - ( + ( / v1 8 ) ( * ( / ( + ( - ( / ( + v0 5 ) 4 ) ( / v1 8 ) ) 3 ) 8 ) 8 ) ) 3 ) ) ) ),1/0,false,(&& (<= (min (/ (+ v0 -19) 4) (+ (/ v1 8) -2)) (/ (max (/ (- v0 13) -2) (+ 4 (/ v1 -4))) -2)) (<= (+ (+ (/ v1 4) -9) (min (* 8 (/ (+ (/ (- v0 -1) 2) (+ 4 (/ v1 -4))) 8)) (+ (/ (+ v0 -23) 2) (+ (/ v1 -4) 9)))) (min (+ (* 16 (/ (+ (/ (+ v0 5) 4) (+ 3 (/ v1 -8))) 8)) (+ (* (/ v1 8) 2) -6)) (* (/ (+ v0 -23) 4) 2)))),3.263141962,-1,0
62,( && ( <= ( + ( min ( / ( - v0 25 ) 8 ) ( / ( - v1 55 ) 4 ) ) 1 ) ( / ( min ( / ( - v0 17 ) 4 ) ( / ( - v1 13 ) 2 ) ) 2 ) ) ( <= ( / ( - ( min ( / ( - v1 13 ) 2 ) ( + ( / ( - v0 17 ) 4 ) ( * ( / ( - ( / ( + v1 1 ) 2 ) ( / ( - v0 17 ) 4 ) ) 8 ) 8 ) ) ) 21 ) 2 ) ( min ( / ( - v1 55 ) 4 ) ( + ( / ( - v0 25 ) 8 ) ( * ( / ( - ( / ( + v1 5 ) 4 ) ( / ( - v0 25 ) 8 ) ) 16 ) 16 ) ) ) ) ),1/0,false,(&& (<= (+ (min (* 8 (/ (+ (/ (+ v1 1) 2) (/ (+ -17 v0) -4)) 8)) (+ (/ (+ v1 -13) 2) (/ (+ -17 v0) -4))) (/ (+ -101 v0) 4)) (+ (* (/ (+ -25 v0) 8) 2) (* (/ (- (/ (+ v1 5) 4) (/ (+ -25 v0) 8)) 16) 32))) (&& (<= (min (/ (+ -17 v0) 8) (/ (+ v1 -51) 4)) (/ (min (/ (+ -17 v0) 4) (/ (+ v1 -13) 2)) 2)) (<= (min (* 8 (/ (+ (/ (+ v1 1) 2) (/ (+ -17 v0) -4)) 8)) (+ (/ (+ v1 -13) 2) (/ (+ -17 v0) -4))) (+ (/ (+ -17 v0) -4) (+ 21 (* (/ (+ v1 -55) 4) 2)))))),3.16487937,-1,0
63,( <= ( / ( - ( min ( + v0 27 ) v1 ) 29 ) 2 ) ( / ( - v1 29 ) 2 ) ),1/0,true,1,0.003226403,0,0
64,( && ( <= ( / ( min ( - v0 27 ) v1 ) 2 ) ( / ( min ( - v0 16 ) v1 ) 2 ) ) ( <= ( / ( - ( min ( + ( * ( / ( - ( - v0 v1 ) 1 ) 16 ) 16 ) v1 ) ( - v0 16 ) ) 13 ) 2 ) ( min ( / ( - v0 29 ) 2 ) ( - ( + ( / v1 2 ) ( * ( / ( + ( - ( / ( + v0 1 ) 2 ) ( / v1 2 ) ) 1 ) 16 ) 16 ) ) 1 ) ) ) ),1/0,false,(<= (- (+ v1 -13) (max (* 16 (/ (- (+ v1 1) v0) 16)) (- (+ v1 -13) (+ -13 (+ (- v0 16) (- v1 v1)))))) (+ (* (/ (+ (/ (+ v0 1) 2) (/ (+ v1 -2) -2)) 16) 32) (+ -2 (* 2 (/ v1 2))))),3.374107075,-1,0
65,( && ( <= ( / ( min ( - v0 27 ) v1 ) 2 ) ( / ( min ( - v0 8 ) v1 ) 2 ) ) ( <= ( / ( - ( min ( + ( * ( / ( - ( - v0 v1 ) 1 ) 8 ) 8 ) v1 ) ( - v0 8 ) ) 21 ) 2 ) ( min ( / ( - v0 29 ) 2 ) ( - ( + ( / v1 2 ) ( * ( / ( + ( - ( / ( + v0 1 ) 2 ) ( / v1 2 ) ) 1 ) 16 ) 16 ) ) 1 ) ) ) ),1/0,false,(<= (+ (+ v1 -21) (min (* 8 (/ (+ v0 (- -1 v1)) 8)) (- (+ v0 -29) (+ v1 -21)))) (+ (* (/ (- (/ (+ v0 1) 2) (+ (/ v1 2) -1)) -16) -32) (+ -2 (* 2 (/ v1 2))))),3.36416848,-1,0
66,( <= ( + ( min ( / ( - v0 29 ) 2 ) ( + ( / ( - ( + ( min v1 101 ) v2 ) 227 ) 64 ) ( * ( / v3 16 ) 16 ) ) ) 2 ) ( + ( * ( / ( - ( - ( min ( / ( + v0 3 ) 2 ) ( + ( / ( + ( + ( min v1 101 ) v2 ) 797 ) 64 ) ( * ( / v3 16 ) 16 ) ) ) v4 ) 1 ) 14 ) 14 ) v4 ) ),1/0,false,"(<= (/ (+ (min (/ (+ (min v1 101) (+ v2 -227)) 64) (+ (/ (- v0 29) 2) (* 16 (/ v3 -16)))) (+ (* -1 v4) (+ 2 (- v3 (""%"" v3 -16))))) 14) (/ (+ (min (/ (+ (min v1 101) (- v2 -797)) 64) (+ (/ (+ v0 3) 2) (* 16 (/ v3 -16)))) (+ (- v3 (""%"" v3 -16)) (- -1 v4))) 14))",3.28929633,-1,0
67,( <= ( / ( + ( min ( / ( - v0 29 ) 2 ) ( + ( / ( - ( + ( min v1 101 ) v2 ) 227 ) 64 ) ( * ( / v3 16 ) 16 ) ) ) 5 ) 2 ) ( + ( / v4 2 ) ( * ( / ( + ( - ( / ( + ( min ( / ( + v0 3 ) 2 ) ( + ( / ( + ( + ( min v1 101 ) v2 ) 797 ) 64 ) ( * ( / v3 16 ) 16 ) ) ) 1 ) 2 ) ( / v4 2 ) ) 1 ) 8 ) 8 ) ) ),1/0,false,"(<= (/ (+ (+ (min (+ (/ (- v0 29) 2) (* -16 (/ v3 16))) (/ (- (- 227 v2) (min v1 101)) -64)) (+ (- v3 (""%"" v3 -16)) 5)) (* (/ v4 2) -2)) 16) (/ (+ 1 (/ (+ (min (+ (/ (+ v0 3) 2) (* -16 (/ v3 16))) (/ (+ (min v1 101) (+ v2 797)) 64)) (- (- v3 (""%"" v3 -16)) (+ -1 (- v4 (""%"" v4 2))))) 2)) 8))",3.260953637,-1,0
68,( <= ( - ( min ( + ( + ( * ( + ( * v0 2 ) v1 ) 144 ) v2 ) 140 ) v3 ) 12 ) ( + ( * ( / ( + ( min ( - v3 ( + ( * ( + ( * v0 2 ) v1 ) 144 ) v2 ) ) 140 ) 3 ) 16 ) 16 ) ( + ( * ( + ( * v0 2 ) v1 ) 144 ) v2 ) ) ),1/0,false,"(<= (+ (min 140 (+ (- (* v1 -144) (* 288 v0)) (- v3 v2))) -12) (- (+ (- (* v1 -144) (* 288 v0)) (+ 3 (- v3 v2))) (""%"" (+ (- (* v1 -144) (* 288 v0)) (+ 3 (- v3 v2))) -16)))",3.115221911,-1,0
69,( <= ( - ( min ( + ( + ( * ( + ( * v0 2 ) v1 ) 144 ) v2 ) 142 ) v3 ) 14 ) ( + ( * ( / ( + ( min ( - v3 ( + ( * ( + ( * v0 2 ) v1 ) 144 ) v2 ) ) 142 ) 1 ) 16 ) 16 ) ( + ( * ( + ( * v0 2 ) v1 ) 144 ) v2 ) ) ),1/0,false,(<= (+ (min 142 (+ (- (* v1 -144) (* 288 v0)) (- v3 v2))) -14) (* -16 (/ (+ (- (* v1 -144) (* 288 v0)) (+ 1 (- v3 v2))) -16))),3.158787135,-1,0
70,( <= ( / ( - ( min ( + ( / v0 2 ) ( * v1 161 ) ) v2 ) 3 ) 2 ) ( / ( - v2 3 ) 2 ) ),1/0,true,1,0.005019783,0,0
71,( <= ( + ( / ( min ( + ( + ( / v0 2 ) ( * ( / ( + v1 1 ) 8 ) 8 ) ) 6 ) v2 ) 2 ) 1 ) ( + ( / ( + v3 377 ) 2 ) ( * ( / ( + ( - ( / ( min ( - ( + ( / v0 2 ) ( * ( / ( + v1 9 ) 8 ) 8 ) ) 2 ) v2 ) 2 ) ( / ( - v3 9 ) 2 ) ) 1 ) 194 ) 194 ) ) ),1/0,false,"(<= (/ (+ (/ (+ (+ (/ v0 2) 6) (min (* 8 (/ (+ 1 v1) 8)) (+ (- v2 6) (/ v0 -2)))) 2) (- 1 (/ (+ v3 377) 2))) 194) (/ (+ (/ (max (* v2 -1) (- (- 2 (/ v0 2)) (- (+ 9 v1) (""%"" (+ 9 v1) -8)))) -2) (+ 1 (/ (+ v3 -9) -2))) 194))",3.250549988,-1,0
72,( && ( <= ( - ( / ( min ( + v0 2 ) v1 ) 2 ) 1 ) ( / v0 2 ) ) ( <= ( - ( / v1 2 ) 1 ) ( + ( / v0 2 ) ( * ( / ( + ( - ( / v1 2 ) ( / v0 2 ) ) 2 ) 4 ) 4 ) ) ) ),1/0,false,(&& 1 (<= (/ (+ (+ (/ v1 2) -1) (/ v0 -2)) 4) (/ (+ 2 (+ (/ v1 2) (/ v0 -2))) 4))),3.211271655,-1,0
73,( <= ( / ( - ( min ( + ( / v0 2 ) ( * v1 321 ) ) v2 ) 3 ) 2 ) ( / ( - v2 3 ) 2 ) ),1/0,true,1,0.003775407,0,0
74,( <= ( / ( - ( min ( + ( / v0 2 ) ( * v1 41 ) ) v2 ) 3 ) 2 ) ( / ( - v2 3 ) 2 ) ),1/0,true,1,0.003631169,0,0
75,( <= ( / ( - ( min ( + ( / v0 2 ) ( * v1 81 ) ) v2 ) 3 ) 2 ) ( / ( - v2 3 ) 2 ) ),1/0,true,1,0.003579044,0,0
76,( < ( + ( min ( + ( * v0 31 ) ( + ( * v1 4 ) v2 ) ) ( - v3 1 ) ) ( / ( - v4 6 ) 4 ) ) ( + ( / ( - v4 2 ) 4 ) ( + ( * v0 31 ) ( + ( * v1 4 ) v2 ) ) ) ),1/0,false,(< (min (+ (* v0 31) (+ (* v1 4) v2)) (- v3 1)) (+ (+ (+ (* v1 4) v2) (/ (+ v4 -2) 4)) (+ (* v0 31) (/ (+ v4 -6) -4)))),3.203544749,-1,0
77,( <= ( - ( min ( + ( / ( - v0 3 ) 2 ) ( * ( / ( + v1 1 ) 8 ) 8 ) ) ( - ( / v2 2 ) 6 ) ) 36 ) ( + ( / v3 2 ) ( * ( / ( + ( - ( min ( + ( / ( - v0 3 ) 2 ) ( * ( / ( + v1 9 ) 8 ) 8 ) ) ( + ( / v2 2 ) 2 ) ) ( / v3 2 ) ) 5 ) 50 ) 50 ) ) ),1/0,false,"(<= (* -50 (/ (+ (min (- (+ v1 9) (""%"" (+ v1 9) -8)) (- (/ (- v0 3) -2) (- -2 (/ v2 2)))) (- 5 (+ (/ v3 2) (/ (- v0 3) -2)))) 50)) (- (/ v3 2) (- (+ (/ (- v0 3) 2) -36) (max (- (- -1 v1) (""%"" (- -1 v1) -8)) (- (/ (- v0 3) 2) (- (/ v2 2) 6))))))",3.2780697,-1,0
78,( <= ( / ( min ( + v0 3 ) v1 ) 2 ) ( / v1 2 ) ),1/0,true,1,0.000966415,0,0
79,( && ( <= ( / ( - ( min ( + v0 41 ) v1 ) 38 ) 4 ) ( / ( min ( + v0 3 ) v1 ) 4 ) ) ( <= ( / ( - ( min ( + ( / ( - v0 9 ) 2 ) ( * ( / ( + ( - ( / v1 2 ) ( / ( - v0 9 ) 2 ) ) 1 ) 8 ) 8 ) ) ( - ( / v1 2 ) 6 ) ) 21 ) 2 ) ( min ( / ( - v1 54 ) 4 ) ( + ( / ( - v0 13 ) 4 ) ( * ( / ( - ( / ( + v1 6 ) 4 ) ( / ( - v0 13 ) 4 ) ) 16 ) 16 ) ) ) ) ),1/0,false,(<= (+ (min (* 8 (/ (+ (/ (- v0 9) -2) (+ (/ v1 2) 1)) 8)) (+ (+ (/ v1 2) -6) (/ (- v0 9) -2))) (+ (/ (- v0 9) 2) -21)) (* 2 (min (/ (- v1 54) 4) (+ (/ (+ v0 -13) 4) (* 16 (/ (- (/ (+ v1 6) 4) (/ (+ v0 -13) 4)) 16)))))),3.408422874,-1,0
80,( && ( <= ( / ( - ( min ( + v0 49 ) v1 ) 55 ) 4 ) ( / ( - ( min ( + v0 11 ) v1 ) 17 ) 4 ) ) ( <= ( / ( - ( min ( / ( - v1 13 ) 2 ) ( - ( + ( / v0 2 ) ( * ( / ( + ( - ( / ( + v1 1 ) 2 ) ( / v0 2 ) ) 1 ) 8 ) 8 ) ) 1 ) ) 21 ) 2 ) ( min ( / ( - v1 55 ) 4 ) ( + ( / ( - v0 6 ) 4 ) ( * ( / ( - ( / ( + v1 5 ) 4 ) ( / ( - v0 6 ) 4 ) ) 16 ) 16 ) ) ) ) ),1/0,false,(&& (<= (+ (+ (/ v0 2) -22) (min (* 8 (/ (+ (/ (+ v1 1) 2) (- 1 (/ v0 2))) 8)) (- (/ (+ v1 -55) 2) (+ (/ v0 2) -22)))) (+ (* 2 (/ (+ -6 v0) 4)) (min (* 32 (/ (- (/ (+ v1 5) 4) (/ (+ -6 v0) 4)) 16)) (* (- (/ (+ v1 -55) 4) (/ (+ -6 v0) 4)) 2)))) (<= (min (+ v1 -55) (+ -6 v0)) (* 4 (/ (+ v1 -17) 4)))),3.494886858,-1,0
81,( <= ( - ( min ( + ( / ( + v0 5 ) 2 ) v1 ) ( + ( + ( * ( / ( - ( + ( / ( + v0 3 ) 2 ) v1 ) v2 ) 2 ) 2 ) v2 ) 2 ) ) 1 ) ( + ( / ( + v0 3 ) 2 ) v1 ) ),1/0,false,"(<= (min (- (+ (/ (+ 3 v0) 2) (- v1 v2)) (""%"" (+ (/ (+ 3 v0) 2) (- v1 v2)) 2)) (- (- -2 (- (* -1 v1) (/ (+ 5 v0) 2))) v2)) (+ 1 (+ (* v2 -1) (+ (+ (/ (+ 3 v0) 2) v1) -2))))",3.1602605759999998,-1,0
82,( <= ( min ( / ( - v0 6 ) 4 ) ( + ( min v1 49 ) ( / ( - v0 38 ) 4 ) ) ) ( min ( / ( - v0 6 ) 4 ) ( + ( / ( - v0 38 ) 4 ) v1 ) ) ),1/0,true,1,0.002902834,0,0
83,( <= ( min ( / ( - v0 6 ) 4 ) ( + ( / ( - v0 38 ) 4 ) v1 ) ) ( min ( / ( - v0 6 ) 4 ) ( + ( min v1 49 ) ( / ( - v0 38 ) 4 ) ) ) ),1/0,false,(<= (min (- v0 6) (+ (+ v0 -38) (* 4 v1))) (* 4 (/ (+ v0 158) 4))),3.144954276,-1,0
84,( <= ( / ( - ( min ( + ( / ( - v0 6 ) 4 ) ( * ( / ( + v1 1 ) 8 ) 8 ) ) ( - ( / v2 2 ) 6 ) ) 85 ) 2 ) ( + ( / v3 2 ) ( * ( / ( + ( - ( / ( + ( min ( + ( / ( - v0 6 ) 4 ) ( * ( / ( + v1 9 ) 8 ) 8 ) ) ( + ( / v2 2 ) 2 ) ) 1 ) 2 ) ( / v3 2 ) ) 1 ) 49 ) 49 ) ) ),1/0,false,(<= (min (/ (+ (* (/ v3 2) -2) (+ (* 8 (/ (+ v1 1) 8)) (+ (/ (- v0 6) 4) -85))) 98) (/ (- (+ (- (- (/ v2 2) 6) (/ (- v0 6) 4)) (+ (/ (- v0 6) 4) -85)) (* 2 (/ v3 2))) 98)) (/ (/ (+ (min (* 8 (/ (+ v1 9) 8)) (+ (+ 2 (/ v2 2)) (/ (- v0 6) -4))) (- 2 (+ (* 2 (/ v3 2)) (/ (+ v0 -2) -4)))) 2) 49)),3.345184655,-1,0
85,( <= ( min ( + ( / ( - v0 6 ) 4 ) ( * ( / v1 8 ) 8 ) ) ( + ( / ( - v0 38 ) 4 ) v2 ) ) ( min ( + ( * ( / v1 8 ) 8 ) ( + ( / ( - v0 6 ) 4 ) ( * ( max ( / v3 49 ) 0 ) 49 ) ) ) ( + ( / ( - v0 38 ) 4 ) v2 ) ) ),1/0,false,"(<= (min (+ (/ (- v0 6) 4) (- v1 (""%"" v1 8))) (+ (/ (- v0 38) 4) v2)) (+ (+ (/ (- v0 6) 4) (- v1 (""%"" v1 8))) (* 49 (max 0 (/ v3 49)))))",3.554817413,-1,0
86,( <= ( - ( / ( min ( + ( / ( - v0 6 ) 4 ) v1 ) ( + v2 6 ) ) 2 ) 3 ) ( / v2 2 ) ),1/0,true,1,0.004747781,0,0
87,( <= ( / ( - ( min ( + v0 6 ) ( + ( / v1 2 ) v2 ) ) 3 ) 2 ) ( / ( + v0 3 ) 2 ) ),1/0,true,1,0.004696091,0,0
88,( < ( + ( min ( + ( * v0 81 ) ( + ( * v1 41 ) v2 ) ) ( - v3 1 ) ) ( / ( - v4 6 ) 4 ) ) ( + ( / ( - v4 2 ) 4 ) ( + ( * v0 81 ) ( + ( * v1 41 ) v2 ) ) ) ),1/0,false,(< (+ (min (+ (* v1 41) v2) (- (- v3 1) (* v0 81))) (* v1 -41)) (- (+ v2 (/ (+ v4 -2) 4)) (/ (+ v4 -6) 4))),3.218627065,-1,0
89,( < ( + ( min ( + ( * v0 81 ) ( + ( * v1 8 ) v2 ) ) ( - v3 1 ) ) ( / ( - v4 6 ) 4 ) ) ( + ( / ( - v4 2 ) 4 ) ( + ( * v0 81 ) ( + ( * v1 8 ) v2 ) ) ) ),1/0,false,(< (min (+ (* v0 81) (+ (* v1 8) v2)) (- v3 1)) (+ (+ (* v0 81) (/ (+ v4 -2) 4)) (- (+ (* v1 8) v2) (/ (+ v4 -6) 4)))),3.227311826,-1,0
90,( && ( <= ( / ( - ( min ( + v0 9 ) v1 ) 6 ) 4 ) ( / ( min ( + v0 3 ) v1 ) 4 ) ) ( <= ( / ( - ( min ( + ( / ( - v0 9 ) 2 ) ( * ( / ( + ( - ( / v1 2 ) ( / ( - v0 9 ) 2 ) ) 1 ) 8 ) 8 ) ) ( - ( / v1 2 ) 6 ) ) 5 ) 2 ) ( min ( / ( - v1 22 ) 4 ) ( + ( / ( - v0 13 ) 4 ) ( * ( / ( - ( / ( + v1 6 ) 4 ) ( / ( - v0 13 ) 4 ) ) 8 ) 8 ) ) ) ) ),1/0,false,(<= (+ (min (* 8 (/ (+ (/ (+ v0 -9) -2) (+ (/ v1 2) 1)) 8)) (+ (+ (/ v1 2) -6) (/ (+ v0 -9) -2))) (+ (/ (+ v0 -9) 2) -5)) (* 2 (min (/ (- v1 22) 4) (+ (/ (- v0 13) 4) (* 8 (/ (- (/ (+ v1 6) 4) (/ (- v0 13) 4)) 8)))))),3.410429898,-1,0
91,( <= ( min ( + ( * ( + v0 v1 ) 117 ) ( + ( min ( + ( * v2 59 ) ( + ( + ( * v3 4 ) v4 ) v5 ) ) v6 ) v7 ) ) v8 ) ( + ( * ( + v0 v1 ) 117 ) ( + ( + ( * v2 59 ) ( + ( + ( * v3 4 ) v4 ) v5 ) ) v7 ) ) ),1/0,true,1,0.006069403,0,0
92,( <= ( / ( + ( min ( / ( - ( + v0 v1 ) 13 ) 2 ) ( - ( + ( / v1 2 ) ( * ( / ( + v2 1 ) 8 ) 8 ) ) 1 ) ) 9 ) 2 ) ( + ( / ( + ( + ( min v0 11 ) v1 ) 367 ) 4 ) ( * ( / ( - ( / ( min ( / ( + ( + v0 v1 ) 5 ) 2 ) ( + ( / v1 2 ) ( * ( / ( + v2 9 ) 8 ) 8 ) ) ) 2 ) ( / ( - ( + ( min v0 11 ) v1 ) 17 ) 4 ) ) 97 ) 97 ) ) ),1/0,false,(<= (/ (+ (/ (min (/ (+ (+ v0 v1) 5) 2) (+ (* 8 (/ (+ v2 1) 8)) (+ (/ v1 2) 8))) 2) (/ (+ (min v0 11) (+ v1 367)) -4)) 97) (/ (+ (/ (min (/ (+ (+ v0 v1) 5) 2) (+ (/ v1 2) (* 8 (/ (+ v2 9) 8)))) 2) (/ (+ (min v0 11) (+ v1 -17)) -4)) 97)),3.355547617,-1,0
93,( <= ( / ( + ( min ( / ( - ( + v0 v1 ) 13 ) 2 ) ( - ( + ( / v1 2 ) ( * ( / ( + v2 1 ) 8 ) 8 ) ) 1 ) ) 9 ) 2 ) ( + ( / ( + ( + ( min v0 11 ) v1 ) 755 ) 4 ) ( * ( / ( - ( / ( min ( / ( + ( + v0 v1 ) 5 ) 2 ) ( + ( / v1 2 ) ( * ( / ( + v2 9 ) 8 ) 8 ) ) ) 2 ) ( / ( - ( + ( min v0 11 ) v1 ) 17 ) 4 ) ) 194 ) 194 ) ) ),1/0,false,(<= (/ (+ (/ (min (/ (+ (+ v0 v1) 5) 2) (+ (* 8 (/ (+ v2 1) 8)) (+ (/ v1 2) 8))) 2) (/ (+ (min v0 11) (+ v1 755)) -4)) 194) (/ (+ (/ (min (/ (+ (+ v0 v1) 5) 2) (+ (/ v1 2) (* 8 (/ (+ v2 9) 8)))) 2) (/ (+ (min v0 11) (+ v1 -17)) -4)) 194)),3.2914530969999998,-1,0
94,( <= ( - ( min ( + ( + ( * ( / ( - v0 v1 ) 16 ) 16 ) v1 ) 15 ) v0 ) 142 ) ( + ( * ( / ( - ( min ( + ( + ( * ( / ( - v0 v1 ) 16 ) 16 ) v1 ) 15 ) v0 ) v2 ) 143 ) 143 ) v2 ) ),1/0,false,(<= (+ (min (+ v0 -142) (+ (* 16 (/ (- v0 v1) 16)) (+ -142 (+ v1 15)))) (* -1 v2)) (* 143 (/ (+ (+ (* -1 v2) (+ v1 15)) (min (* 16 (/ (- v0 v1) 16)) (+ (- v0 v2) (+ v2 (- -15 v1))))) 143))),3.308379941,-1,0
95,( <= ( - ( min ( + ( + ( * ( / ( - v0 v1 ) 16 ) 16 ) v1 ) 15 ) v0 ) 70 ) ( + ( * ( / ( - ( min ( + ( + ( * ( / ( - v0 v1 ) 16 ) 16 ) v1 ) 15 ) v0 ) v2 ) 71 ) 71 ) v2 ) ),1/0,false,(<= (+ (min (+ v0 -70) (+ (* 16 (/ (- v0 v1) 16)) (+ -70 (+ v1 15)))) (* -1 v2)) (* 71 (/ (+ (+ (* -1 v2) (+ v1 15)) (min (* 16 (/ (- v0 v1) 16)) (+ (- v0 v2) (+ v2 (- -15 v1))))) 71))),3.332149893,-1,0
96,( <= ( min ( + ( * ( + v0 v1 ) 161 ) ( + ( min ( + ( * v2 81 ) ( + ( + ( * v3 2 ) v4 ) v5 ) ) v6 ) v7 ) ) v8 ) ( + ( * ( + v0 v1 ) 161 ) ( + ( + ( * v2 81 ) ( + ( + ( * v3 2 ) v4 ) v5 ) ) v7 ) ) ),1/0,true,1,0.005897491,0,0
97,( <= ( min ( + ( * ( + v0 v1 ) 161 ) ( + ( min ( + ( * v2 81 ) ( + ( + ( * v3 4 ) v4 ) v5 ) ) v6 ) v7 ) ) v8 ) ( + ( * ( + v0 v1 ) 161 ) ( + ( + ( * v2 81 ) ( + ( + ( * v3 4 ) v4 ) v5 ) ) v7 ) ) ),1/0,true,1,0.005796568,0,0
98,( <= ( min ( + ( * ( + v0 v1 ) 161 ) ( + ( min v2 v3 ) v4 ) ) v5 ) ( + ( * ( + v0 v1 ) 161 ) ( + v2 v4 ) ) ),1/0,true,1,0.00434126,0,0
99,( <= ( + ( min ( / ( - ( + v0 v1 ) 163 ) 32 ) ( + ( / ( - v1 62 ) 32 ) ( * ( / v2 8 ) 8 ) ) ) 7 ) ( + ( / ( + ( + ( min v0 101 ) v1 ) 221 ) 32 ) ( * ( / ( - ( - ( min ( / ( + ( + v0 v1 ) 93 ) 32 ) ( + ( / ( + v1 194 ) 32 ) ( * ( / v2 8 ) 8 ) ) ) ( / ( - ( + ( min v0 101 ) v1 ) 163 ) 32 ) ) 1 ) 13 ) 13 ) ) ),1/0,false,"(<= (/ (- (- (- (- -221 v1) (min v0 101)) (""%"" (- (- -221 v1) (min v0 101)) 32)) (max (- -61 (+ v0 v1)) (+ (* -256 (/ v2 8)) (+ (- 62 v1) -224)))) 416) (/ (- (min (/ (+ (+ v0 v1) 93) 32) (+ (- v2 (""%"" v2 -8)) (/ (+ v1 194) 32))) (+ 1 (/ (+ (min v0 101) (- v1 163)) 32))) 13))",3.266121246,-1,0
100,( <= ( + ( min ( / ( - ( + v0 v1 ) 163 ) 32 ) ( + ( / ( - v1 62 ) 32 ) ( * ( / v2 8 ) 8 ) ) ) 7 ) ( + ( / ( + ( + ( min v0 101 ) v1 ) 637 ) 32 ) ( * ( / ( - ( - ( min ( / ( + ( + v0 v1 ) 93 ) 32 ) ( + ( / ( + v1 194 ) 32 ) ( * ( / v2 8 ) 8 ) ) ) ( / ( - ( + ( min v0 101 ) v1 ) 163 ) 32 ) ) 1 ) 26 ) 26 ) ) ),1/0,false,"(<= (/ (- (- (- (- -637 v1) (min v0 101)) (""%"" (- (- -637 v1) (min v0 101)) 32)) (max (- -61 (+ v0 v1)) (+ (* -256 (/ v2 8)) (+ (- 62 v1) -224)))) 832) (/ (- (min (/ (+ (+ v0 v1) 93) 32) (+ (- v2 (""%"" v2 -8)) (/ (+ v1 194) 32))) (+ 1 (/ (+ (min v0 101) (- v1 163)) 32))) 26))",3.264721084,-1,0
101,( <= ( / ( + ( min ( / ( - ( + v0 v1 ) 163 ) 32 ) ( + ( / ( - v1 62 ) 32 ) ( * ( / v2 8 ) 8 ) ) ) 9 ) 2 ) ( + ( / ( - ( + ( min v0 101 ) v1 ) 35 ) 64 ) ( * ( / ( - ( / ( + ( min ( / ( + ( + v0 v1 ) 93 ) 32 ) ( + ( / ( + v1 194 ) 32 ) ( * ( / v2 8 ) 8 ) ) ) 1 ) 2 ) ( / ( - ( + ( min v0 101 ) v1 ) 227 ) 64 ) ) 4 ) 4 ) ) ),1/0,false,"(<= (/ (+ (/ (min (/ (+ (+ v0 v1) 125) 32) (+ (- v2 (""%"" v2 -8)) (/ (+ 226 v1) 32))) 2) (/ (+ (min v0 101) (+ v1 -35)) -64)) 4) (/ (+ (/ (min (/ (+ (+ v0 v1) 125) 32) (+ (- v2 (""%"" v2 -8)) (/ (+ 226 v1) 32))) 2) (/ (+ (min v0 101) (+ v1 -227)) -64)) 4))",3.245575258,-1,0
102,( <= ( / ( + ( min ( / ( - ( + v0 v1 ) 163 ) 32 ) ( + ( / ( - v1 62 ) 32 ) ( * ( / v2 8 ) 8 ) ) ) 9 ) 2 ) ( + ( / ( + ( + ( min v0 101 ) v1 ) 605 ) 64 ) ( * ( / ( - ( / ( + ( min ( / ( + ( + v0 v1 ) 93 ) 32 ) ( + ( / ( + v1 194 ) 32 ) ( * ( / v2 8 ) 8 ) ) ) 1 ) 2 ) ( / ( - ( + ( min v0 101 ) v1 ) 227 ) 64 ) ) 14 ) 14 ) ) ),1/0,false,"(<= (/ (- (/ (+ (min v0 101) (+ v1 605)) 64) (/ (min (/ (+ v0 (+ 125 v1)) 32) (+ (- v2 (""%"" v2 -8)) (/ (+ 226 v1) 32))) 2)) -14) (/ (+ (/ (min (/ (+ v0 (+ 125 v1)) 32) (+ (- v2 (""%"" v2 -8)) (/ (+ 226 v1) 32))) 2) (/ (- (- 227 v1) (min v0 101)) 64)) 14))",3.273260377,-1,0
