index,start_expression,end_expression,result,best_expr,class,iterations,egraph_size,rebuilds,total_time,stop_reason,condition
11,( <= ( max ( / ( - v0 1 ) 2 ) ( + ( / ( - v0 3 ) 2 ) ( * ( % ( + v0 1 ) 2 ) 2 ) ) ) ( / ( + v0 1 ) 2 ) ),1/0,true,1,0,10,8873,8436,0.11276395446000002,Goal 1 Matched,
12,( <= ( max ( / ( - ( + ( + ( * v0 161 ) v1 ) v2 ) 1 ) 2 ) ( + ( / ( - ( + ( + ( * v0 161 ) v1 ) v2 ) 3 ) 2 ) ( * ( % ( + ( + ( + ( * v0 161 ) v1 ) v2 ) 1 ) 2 ) 2 ) ) ) ( / ( + ( + ( + ( * v0 161 ) v1 ) v2 ) 1 ) 2 ) ),1/0,false,"(<= (* 2 (""%"" (+ (+ (* v0 161) v1) (+ v2 -1)) 2)) (+ (/ (+ (+ (* v0 161) v1) (+ v2 -1)) 2) (/ (+ (+ (* v0 161) v1) (+ v2 -1)) -2)))",-1,1,53795,0,3.396573577,Time Limit : 1.619257481,
13,( <= ( + ( max ( / v0 2 ) -2 ) 1 ) ( max ( / ( + v0 3 ) 2 ) 0 ) ),1/0,true,1,0,25,39514,10835,0.46274382087999993,Goal 1 Matched,
14,( <= ( max ( / ( - ( + ( + ( * v0 41 ) v1 ) v2 ) 1 ) 2 ) ( + ( / ( - ( + ( + ( * v0 41 ) v1 ) v2 ) 3 ) 2 ) ( * ( % ( + ( + ( + ( * v0 41 ) v1 ) v2 ) 1 ) 2 ) 2 ) ) ) ( / ( + ( + ( + ( * v0 41 ) v1 ) v2 ) 1 ) 2 ) ),1/0,false,"(<= (* 2 (""%"" (+ (+ (* v0 41) v1) (+ v2 -1)) 2)) (+ (/ (+ (+ (* v0 41) v1) (+ v2 -1)) 2) (/ (+ (+ (* v0 41) v1) (+ v2 -1)) -2)))",-1,1,53795,0,3.4043644349999997,Time Limit : 1.626909658,
15,( <= ( max ( / ( - ( + ( + ( * v0 81 ) v1 ) v2 ) 1 ) 2 ) ( + ( / ( - ( + ( + ( * v0 81 ) v1 ) v2 ) 3 ) 2 ) ( * ( % ( + ( + ( + ( * v0 81 ) v1 ) v2 ) 1 ) 2 ) 2 ) ) ) ( / ( + ( + ( + ( * v0 81 ) v1 ) v2 ) 1 ) 2 ) ),1/0,false,"(<= (* 2 (""%"" (+ (+ (* v0 81) v1) (+ v2 -1)) 2)) (+ (/ (+ (+ (* v0 81) v1) (+ v2 -1)) 2) (/ (+ (+ (* v0 81) v1) (+ v2 -1)) -2)))",-1,1,53795,0,3.38854423,Time Limit : 1.6111174849999998,
16,( <= ( max ( / ( - v0 v1 ) 2 ) -1 ) ( max ( / ( + ( - v0 v1 ) 1 ) 2 ) 0 ) ),1/0,true,1,0,8,4081,772,0.00959310209,Goal 1 Matched,
17,( <= ( min ( min ( min ( min ( + ( - v0 ( + ( * v1 144 ) v2 ) ) 2 ) v3 ) ( + v3 1 ) ) ( + ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min v4 v5 ) v6 ) v7 ) v8 ) v9 ) v10 ) v11 ) v12 ) ( - ( / ( - ( + v13 v14 ) 55 ) 4 ) ( + ( * v1 144 ) v2 ) ) ) ( - ( / ( - ( + v13 v14 ) 54 ) 4 ) ( + ( * v1 144 ) v2 ) ) ) 16 ) ) ( + v15 17 ) ) 12 ),1/0,false,(<= (min (min (min v4 (min (min (min v5 v6) (min v7 v8)) (min (min v9 v10) (min v11 v12)))) (min (- (/ (- (+ v13 v14) 55) 4) (+ v2 (* v1 144))) (+ (/ (- (+ v13 v14) 54) 4) (+ (* v1 -144) (* -1 v2))))) (+ (min (+ (+ (* v1 -144) (* -1 v2)) (+ v0 2)) (min v3 (+ v15 17))) -16)) -4),-1,7,114257,0,3.011799257,Time Limit : 1.500855193,
18,( <= ( min ( min ( min ( + ( min ( - v0 ( + ( * v1 144 ) v2 ) ) v3 ) 1 ) v3 ) ( + v3 2 ) ) ( + ( min ( min ( min v4 v5 ) ( - ( / ( - ( + v6 v7 ) 29 ) 2 ) ( + ( * v1 144 ) v2 ) ) ) v8 ) 16 ) ) 14 ),1/0,false,(! (&& (&& (< 14 v3) (< (+ v2 (* v1 144)) (+ v0 -13))) (< (+ -2 (+ v2 (* v1 144))) (min (/ (+ (+ v6 v7) -29) 2) (+ (min (min v4 v5) v8) (+ v2 (* v1 144))))))),-1,13,111596,269,3.0103176510000003,Time Limit : 1.501562695,
19,( <= ( / ( - ( min ( + ( / ( - ( + ( min v0 101 ) v1 ) 163 ) 32 ) ( * ( / ( - v2 1 ) 8 ) 8 ) ) ( - v3 8 ) ) 15 ) 2 ) ( + ( / v4 2 ) ( * ( / ( + ( - ( / ( + ( min ( + ( / ( - ( + ( min v0 101 ) v1 ) 163 ) 32 ) ( * ( / ( + v2 7 ) 8 ) 8 ) ) v3 ) 1 ) 2 ) ( / v4 2 ) ) 1 ) 14 ) 14 ) ) ),1/0,false,"(<= (+ (+ (/ (+ (min (+ (/ (+ (min v0 101) (+ v1 -163)) 32) (* 8 (/ (- v2 1) 8))) (- v3 8)) -15) 2) (/ v4 -2)) (+ (/ (+ 1 (min v3 (+ (/ (+ (min v0 101) (+ v1 -163)) 32) (* 8 (/ (+ v2 7) 8))))) -2) (+ (/ v4 2) -1))) (""%"" (+ (/ (+ 1 (min v3 (+ (/ (+ (min v0 101) (+ v1 -163)) 32) (* 8 (/ (+ v2 7) 8))))) -2) (+ (/ v4 2) -1)) 14))",-1,18,93101,0,3.0193054950000002,Time Limit : 1.502783966,
20,( <= ( - ( min ( + ( / ( - ( + ( min v0 101 ) v1 ) 163 ) 32 ) ( * ( / ( - v2 1 ) 8 ) 8 ) ) ( - v3 8 ) ) 18 ) ( + ( * ( / ( - ( - ( min ( + ( / ( - ( + ( min v0 101 ) v1 ) 163 ) 32 ) ( * ( / ( + v2 7 ) 8 ) 8 ) ) v3 ) v4 ) 1 ) 26 ) 26 ) v4 ) ),1/0,false,"(<= (- (+ (min (/ (+ (min v0 101) (+ v1 -163)) 32) (- (+ v3 -8) (- (- v2 1) (""%"" (- v2 1) -8)))) (+ (- (- v2 1) (""%"" (- v2 1) -8)) -18)) (+ (min v3 (+ (/ (+ (min v0 101) (+ v1 -163)) 32) (* 8 (/ (+ v2 7) 8)))) (+ v4 (+ -1 (* v4 -1))))) (""%"" (+ (* -1 (+ (* 8 (/ (+ v2 7) 8)) (+ -1 (* v4 -1)))) (max (/ (+ (min v0 101) (+ v1 -163)) -32) (- (* 8 (/ (+ v2 7) 8)) v3))) 26))",-1,14,92766,18,3.131335063,Time Limit : 1.6210704059999999,
21,( <= ( / ( + ( min ( + ( / ( - ( + ( min v0 101 ) v1 ) 163 ) 32 ) ( * ( / ( - v2 1 ) 8 ) 8 ) ) ( - v3 8 ) ) 5 ) 2 ) ( + ( / v4 2 ) ( * ( / ( + ( - ( / ( + ( min ( + ( / ( - ( + ( min v0 101 ) v1 ) 163 ) 32 ) ( * ( / ( + v2 7 ) 8 ) 8 ) ) v3 ) 1 ) 2 ) ( / v4 2 ) ) 1 ) 4 ) 4 ) ) ),1/0,false,"(<= (+ (+ (/ (+ (min (+ (/ (+ (min v0 101) (+ v1 -163)) 32) (* 8 (/ (- v2 1) 8))) (- v3 8)) 5) 2) (/ v4 -2)) (+ (/ (+ 1 (min v3 (+ (/ (+ (min v0 101) (+ v1 -163)) 32) (* 8 (/ (+ v2 7) 8))))) -2) (+ (/ v4 2) -1))) (""%"" (+ (/ (+ 1 (min v3 (+ (/ (+ (min v0 101) (+ v1 -163)) 32) (* 8 (/ (+ v2 7) 8))))) -2) (+ (/ v4 2) -1)) 4))",-1,15,72806,0,3.025069567,Time Limit : 1.513249709,
