index,start_expression,end_expression,result,best_expr,class,iterations,egraph_size,rebuilds,total_time,stop_reason,condition,halide_result,halide_time
780,( min ( - ( * v0 2 ) 1 ) ( + ( * ( + 0 v0 ) 2 ) 1 ) ),(+ (+ v0 v0) -1),true,(+ (+ v0 v0) -1),-1,35,10551,4255,5.075759948,Time Limit : 5.07491497,,( - ( * v0 2 ) 1 ),7.0
781,( / ( - ( / ( + ( + v0 v1 ) 126 ) 128 ) ( / v1 128 ) ) 8 ),"(/ (/ (+ v0 (+ 126 (""%"" v1 128))) 128) 8)",true,"(/ (/ (+ v0 (+ 126 (""%"" v1 128))) 128) 8)",-1,120,43414,10023,5.003136412999999,Time Limit : 5.001105739,,( / ( - ( / ( + ( + v0 v1 ) 126 ) 128 ) ( / v1 128 ) ) 8 ),9.0
782,( / ( + v0 255 ) 256 ),(/ (+ v0 255) 256),true,(/ (+ v0 255) 256),-1,2,6,0,0.000139532,Saturation,,( / ( + v0 255 ) 256 ),6.0
783,( max ( + ( * ( min ( + ( + ( * ( / ( - v0 v1 ) 8 ) 8 ) v1 ) 7 ) v0 ) 2 ) 2 ) ( - ( * ( + 7 ( min ( + ( * ( / ( - v0 v1 ) 8 ) 8 ) v1 ) ( - v0 7 ) ) ) 2 ) 1 ) ),"(max (+ 2 (* 2 (min v0 (+ (+ v0 (""%"" (- v1 v0) 8)) 7)))) (+ -1 (* 2 (min v0 (+ (+ v0 (""%"" (- v1 v0) 8)) 7)))))",true,"(max (+ 2 (* 2 (min v0 (+ (+ v0 (""%"" (- v1 v0) 8)) 7)))) (+ -1 (* 2 (min v0 (+ (+ v0 (""%"" (- v1 v0) 8)) 7)))))",-1,53,62746,5143,5.008369681,Time Limit : 5.004852769,,( + ( * ( min ( + ( + ( * ( / ( - v0 v1 ) 8 ) 8 ) v1 ) 7 ) v0 ) 2 ) 2 ),36.0
784,( min ( + ( * ( / ( - v0 v1 ) 32 ) 32 ) v1 ) ( - v0 31 ) ),(+ v0 -31),true,(+ v0 -31),-1,30,13059,4739,5.056258510999999,Time Limit : 5.05541945,,( min ( + ( * ( / ( - v0 v1 ) 32 ) 32 ) v1 ) ( - v0 31 ) ),27.0
785,( - ( / v0 2 ) v1 ),(- (/ v0 2) v1),true,(- (/ v0 2) v1),-1,10,31,0,0.0009246030000000001,Saturation,,( - ( / v0 2 ) v1 ),2.0
786,( max ( max ( / ( + ( min ( / ( - ( + v0 v1 ) 386 ) 64 ) ( + ( / v1 64 ) ( * ( / ( - ( / ( + ( + v0 v1 ) 62 ) 64 ) ( / v1 64 ) ) 8 ) 8 ) ) ) 7 ) 2 ) ( + ( min ( / ( - ( + v0 v1 ) 770 ) 128 ) ( + ( / v1 128 ) ( * ( / ( - ( / ( + ( + v0 v1 ) 126 ) 128 ) ( / v1 128 ) ) 8 ) 8 ) ) ) 7 ) ) ( / ( + ( + 7 ( min ( / ( - ( + v0 v1 ) 386 ) 64 ) ( + ( / v1 64 ) ( * ( / ( - ( / ( + ( + v0 v1 ) 62 ) 64 ) ( / v1 64 ) ) 8 ) 8 ) ) ) ) 1 ) 2 ) ),(max (+ 7 (/ (min (+ (+ v0 v1) -770) (+ v1 (* (/ (+ (/ (+ v0 (+ v1 126)) 128) (/ v1 -128)) 8) 1024))) 128)) (+ (/ (/ (min (- (+ v0 v1) 386) (+ v1 (* (/ (+ (/ (+ v0 (+ v1 62)) 64) (/ v1 -64)) 8) 512))) 64) 2) 4)),true,(max (+ 7 (/ (min (+ (+ v0 v1) -770) (+ v1 (* (/ (+ (/ (+ v0 (+ v1 126)) 128) (/ v1 -128)) 8) 1024))) 128)) (+ (/ (/ (min (- (+ v0 v1) 386) (+ v1 (* (/ (+ (/ (+ v0 (+ v1 62)) 64) (/ v1 -64)) 8) 512))) 64) 2) 4)),-1,37,45290,1808,5.008333726,Time Limit : 5.004796788,,( max ( max ( / ( + ( min ( / ( - ( + v0 v1 ) 386 ) 64 ) ( + ( / v1 64 ) ( * ( / ( - ( / ( + ( + v0 v1 ) 62 ) 64 ) ( / v1 64 ) ) 8 ) 8 ) ) ) 7 ) 2 ) ( + ( min ( / ( - ( + v0 v1 ) 770 ) 128 ) ( + ( / v1 128 ) ( * ( / ( - ( / ( + ( + v0 v1 ) 126 ) 128 ) ( / v1 128 ) ) 8 ) 8 ) ) ) 7 ) ) ( + ( / ( min ( / ( - ( + v0 v1 ) 386 ) 64 ) ( + ( / v1 64 ) ( * ( / ( - ( / ( + ( + v0 v1 ) 62 ) 64 ) ( / v1 64 ) ) 8 ) 8 ) ) ) 2 ) 4 ) ),25.0
787,( / ( + ( + v0 v1 ) 1 ) 2 ),(/ (+ (+ v0 v1) 1) 2),true,(/ (+ (+ v0 v1) 1) 2),-1,4,17,0,0.00028849699999999997,Saturation,,( / ( + ( + v0 v1 ) 1 ) 2 ),4.0
788,( - ( / ( - ( + v0 v1 ) 26 ) 4 ) v2 ),(- (/ (+ v0 (+ v1 -26)) 4) v2),true,(- (/ (+ v0 (+ v1 -26)) 4) v2),-1,10,83,1,0.0014206989999999999,Saturation,,( - ( / ( - ( + v0 v1 ) 26 ) 4 ) v2 ),4.0
789,( + ( + ( / ( + v0 1 ) 2 ) v1 ) 0 ),(+ (/ (+ 1 v0) 2) v1),true,(+ (/ (+ 1 v0) 2) v1),-1,8,45,8,0.0010287839999999998,Saturation,,( + ( / ( + v0 1 ) 2 ) v1 ),5.0
790,( + ( - ( + v0 v1 ) 1 ) 0 ),(+ v0 (+ v1 -1)),true,(+ v0 (+ v1 -1)),-1,6,30,6,0.000525548,Saturation,,( - ( + v0 v1 ) 1 ),5.0
791,( min ( * v0 8 ) ( - v1 8 ) ),(min (* v0 8) (- v1 8)),true,(min (* v0 8) (- v1 8)),-1,73,86754,7791,5.0056775490000005,Time Limit : 5.000839546,,( min ( * v0 8 ) ( - v1 8 ) ),12.0
792,( + v0 ( * ( + v1 v2 ) 2 ) ),(+ v0 (* (+ v1 v2) 2)),true,(+ v0 (* (+ v1 v2) 2)),-1,9,37,2,0.0008946930000000001,Saturation,,( + ( * ( + v2 v1 ) 2 ) v0 ),10.0
793,( - ( * ( min ( + ( * ( / ( - v0 v1 ) 32 ) 32 ) v1 ) ( - v0 31 ) ) 2 ) 1 ),(+ (* v0 2) -63),true,(+ (* v0 2) -63),-1,35,34691,5098,5.395302866,Time Limit : 5.393237755,,( - ( * ( min ( + ( * ( / ( - v0 v1 ) 32 ) 32 ) v1 ) ( - v0 31 ) ) 2 ) 1 ),6.0
794,( + ( - ( max v0 0 ) ( max v1 0 ) ) 2 ),(+ (- (max v0 0) (max 0 v1)) 2),true,(+ (- (max v0 0) (max 0 v1)) 2),-1,34,45739,1966,6.023405755,Time Limit : 6.020188077,,( + ( - ( max v0 0 ) ( max v1 0 ) ) 2 ),31.0
795,( min ( - ( + ( / ( + ( min v0 8 ) v1 ) 8 ) ( * ( / ( + ( - ( / ( + ( + v0 v1 ) 6 ) 8 ) ( / ( + ( min v0 8 ) v1 ) 8 ) ) 1 ) 8 ) 8 ) ) 1 ) ( / ( - ( + v0 v1 ) 50 ) 8 ) ),"(min (+ (/ (+ (+ v0 v1) 6) 8) (""%"" (+ -1 (+ (/ (+ (min v0 8) v1) 8) (/ (+ (+ v0 v1) 6) -8))) 8)) (/ (+ v0 (+ v1 -50)) 8))",true,"(min (+ (/ (+ (+ v0 v1) 6) 8) (""%"" (+ -1 (+ (/ (+ (min v0 8) v1) 8) (/ (+ (+ v0 v1) 6) -8))) 8)) (/ (+ v0 (+ v1 -50)) 8))",-1,57,44464,7198,5.005137276000001,Time Limit : 5.002011446,,( min ( / ( - ( + v0 v1 ) 50 ) 8 ) ( - ( + ( / ( + ( min v0 8 ) v1 ) 8 ) ( * ( / ( + ( - ( / ( + ( + v0 v1 ) 6 ) 8 ) ( / ( + ( min v0 8 ) v1 ) 8 ) ) 1 ) 8 ) 8 ) ) 1 ) ),31.0
796,( max ( + ( * ( / ( + ( + v0 v1 ) 126 ) 128 ) 2 ) 2 ) ( - ( * ( / ( + ( + v0 v1 ) 126 ) 128 ) 2 ) 1 ) ),(+ 2 (* (/ (+ v0 (+ 126 v1)) 128) 2)),true,(+ 2 (* (/ (+ v0 (+ 126 v1)) 128) 2)),-1,19,12728,3607,5.232166997,Time Limit : 5.231336121,,( + ( * ( / ( + ( + v0 v1 ) 126 ) 128 ) 2 ) 2 ),9.0
797,( + ( - v0 12 ) 0 ),(+ -12 v0),true,(+ -12 v0),-1,5,12,0,0.000365125,Saturation,,( - v0 12 ),4.0
798,( - ( * ( - ( * ( + v0 v1 ) 2 ) v2 ) v3 ) v4 ),(- (* v3 (- (* (+ v0 v1) 2) v2)) v4),true,(- (* v3 (- (* (+ v0 v1) 2) v2)) v4),-1,26,543,787,0.06828179,Saturation,,( - ( * ( - ( * ( + v1 v0 ) 2 ) v2 ) v3 ) v4 ),7.0
799,( max ( max ( max ( / ( + ( min ( / ( - ( + v0 v1 ) 194 ) 32 ) ( + ( / v1 32 ) ( * ( / ( - ( / ( + ( + v0 v1 ) 30 ) 32 ) ( / v1 32 ) ) 8 ) 8 ) ) ) 7 ) 2 ) ( + ( max ( min ( / ( - ( + v0 v1 ) 386 ) 64 ) ( + ( / v1 64 ) ( * ( / ( - ( / ( + ( + v0 v1 ) 62 ) 64 ) ( / v1 64 ) ) 8 ) 8 ) ) ) ( + ( * ( min ( / ( - ( + v0 v1 ) 770 ) 128 ) ( + ( / v1 128 ) ( * ( / ( - ( / ( + ( + v0 v1 ) 126 ) 128 ) ( / v1 128 ) ) 8 ) 8 ) ) ) 2 ) 9 ) ) 7 ) ) ( + ( / ( min ( / ( - ( + v0 v1 ) 194 ) 32 ) ( + ( / v1 32 ) ( * ( / ( - ( / ( + ( + v0 v1 ) 30 ) 32 ) ( / v1 32 ) ) 8 ) 8 ) ) ) 2 ) 4 ) ) ( / ( + 7 ( min ( / ( - ( + v0 v1 ) 194 ) 32 ) ( + ( / v1 32 ) ( * ( / ( - ( / ( + ( + v0 v1 ) 30 ) 32 ) ( / v1 32 ) ) 8 ) 8 ) ) ) ) 2 ) ),(max (+ 7 (max (/ (min (+ (+ v0 v1) -386) (+ v1 (* (/ (+ (/ (+ (+ v0 v1) 62) 64) (/ v1 -64)) 8) 512))) 64) (+ 9 (* 2 (/ (min (- (+ v0 v1) 770) (+ v1 (* (/ (+ (/ (+ v1 (+ v0 126)) 128) (/ v1 -128)) 8) 1024))) 128))))) (/ (/ (max (min (+ (+ v0 v1) 62) (+ v1 (+ (* (/ (- (/ (+ (+ v0 v1) 30) 32) (/ v1 32)) 8) 256) 256))) (+ 30 (min (+ v0 v1) (+ 194 (+ v1 (* (/ (- (/ (+ (+ v0 v1) 30) 32) (/ v1 32)) 8) 256)))))) -32) -2)),true,(max (+ 7 (max (/ (min (+ (+ v0 v1) -386) (+ v1 (* (/ (+ (/ (+ (+ v0 v1) 62) 64) (/ v1 -64)) 8) 512))) 64) (+ 9 (* 2 (/ (min (- (+ v0 v1) 770) (+ v1 (* (/ (+ (/ (+ v1 (+ v0 126)) 128) (/ v1 -128)) 8) 1024))) 128))))) (/ (/ (max (min (+ (+ v0 v1) 62) (+ v1 (+ (* (/ (- (/ (+ (+ v0 v1) 30) 32) (/ v1 32)) 8) 256) 256))) (+ 30 (min (+ v0 v1) (+ 194 (+ v1 (* (/ (- (/ (+ (+ v0 v1) 30) 32) (/ v1 32)) 8) 256)))))) -32) -2)),-1,45,61455,7260,5.0178135909999995,Time Limit : 5.01413202,,( max ( max ( / ( + ( min ( / ( - ( + v0 v1 ) 194 ) 32 ) ( + ( / v1 32 ) ( * ( / ( - ( / ( + ( + v0 v1 ) 30 ) 32 ) ( / v1 32 ) ) 8 ) 8 ) ) ) 7 ) 2 ) ( + ( max ( min ( / ( - ( + v0 v1 ) 386 ) 64 ) ( + ( / v1 64 ) ( * ( / ( - ( / ( + ( + v0 v1 ) 62 ) 64 ) ( / v1 64 ) ) 8 ) 8 ) ) ) ( + ( * ( min ( / ( - ( + v0 v1 ) 770 ) 128 ) ( + ( / v1 128 ) ( * ( / ( - ( / ( + ( + v0 v1 ) 126 ) 128 ) ( / v1 128 ) ) 8 ) 8 ) ) ) 2 ) 9 ) ) 7 ) ) ( + ( / ( min ( / ( - ( + v0 v1 ) 194 ) 32 ) ( + ( / v1 32 ) ( * ( / ( - ( / ( + ( + v0 v1 ) 30 ) 32 ) ( / v1 32 ) ) 8 ) 8 ) ) ) 2 ) 4 ) ),24.0
800,( + 7 ( - ( min ( / ( + v0 v1 ) 2 ) ( + ( + ( / ( + ( min v0 8 ) v1 ) 2 ) ( * ( / ( + ( - ( / ( + v0 v1 ) 2 ) ( / ( + ( min v0 8 ) v1 ) 2 ) ) 4 ) 8 ) 8 ) ) 3 ) ) 7 ) ),"(min (/ (+ v0 v1) 2) (+ (+ (""%"" (+ -4 (- (/ (+ v1 (min v0 8)) 2) (/ (+ v0 v1) 2))) 8) (+ (/ (+ v0 v1) 2) 4)) 3))",true,"(min (/ (+ v0 v1) 2) (+ (+ (""%"" (+ -4 (- (/ (+ v1 (min v0 8)) 2) (/ (+ v0 v1) 2))) 8) (+ (/ (+ v0 v1) 2) 4)) 3))",-1,47,56276,3174,5.039524946,Time Limit : 5.035987845,,( min ( / ( + v0 v1 ) 2 ) ( + ( + ( / ( + ( min v0 8 ) v1 ) 2 ) ( * ( / ( + ( - ( / ( + v0 v1 ) 2 ) ( / ( + ( min v0 8 ) v1 ) 2 ) ) 4 ) 8 ) 8 ) ) 3 ) ),10.0
801,( min ( min ( / ( - ( + ( min v0 50 ) v1 ) 50 ) 8 ) ( - ( * ( min ( - v2 7 ) v3 ) 2 ) 1 ) ) ( + 0 ( min ( - v4 7 ) v5 ) ) ),(min (/ (- (+ (min v0 50) v1) 50) 8) (min (+ (* (min (- v2 7) v3) 2) -1) (min (+ v4 -7) v5))),true,(min (/ (- (+ (min v0 50) v1) 50) 8) (min (+ (* (min (- v2 7) v3) 2) -1) (min (+ v4 -7) v5))),-1,63,51875,3829,5.004014660999999,Time Limit : 5.000698775,,( min ( min ( min ( / ( - ( + ( min v0 50 ) v1 ) 50 ) 8 ) ( - ( * ( min ( - v2 7 ) v3 ) 2 ) 1 ) ) ( - v4 7 ) ) v5 ),18.0
802,( + v0 ( * ( - ( * ( + v1 v2 ) 2 ) v3 ) v4 ) ),(+ v0 (* (- (* (+ v1 v2) 2) v3) v4)),true,(+ v0 (* (- (* (+ v1 v2) 2) v3) v4)),-1,19,440,144,0.019490636999999998,Saturation,,( + ( * ( - ( * ( + v1 v2 ) 2 ) v3 ) v4 ) v0 ),6.0
803,( min ( min ( / ( - ( + ( min v0 26 ) v1 ) 26 ) 4 ) ( - ( * ( min ( - v2 7 ) v3 ) 2 ) 1 ) ) ( + 0 ( / ( - ( + ( min v0 26 ) v1 ) 26 ) 4 ) ) ),(min (/ (+ (+ (min v0 26) v1) -26) 4) (+ (* (min (- v2 7) v3) 2) -1)),true,(min (/ (+ (+ (min v0 26) v1) -26) 4) (+ (* (min (- v2 7) v3) 2) -1)),-1,26,25042,4361,5.002038268,Time Limit : 5.000599769,,( min ( / ( - ( + ( min v0 26 ) v1 ) 26 ) 4 ) ( - ( * ( min ( - v2 7 ) v3 ) 2 ) 1 ) ),7.0
804,( min ( + ( * ( / ( - v0 v1 ) 32 ) 32 ) v1 ) ( - v0 31 ) ),(+ v0 -31),true,(+ v0 -31),-1,30,13059,4739,5.069629376999999,Time Limit : 5.068754387,,( min ( + ( * ( / ( - v0 v1 ) 32 ) 32 ) v1 ) ( - v0 31 ) ),7.0
805,( - ( * v0 2 ) 1 ),(+ (* v0 2) -1),true,(+ (* v0 2) -1),-1,3,9,0,0.00022047500000000003,Saturation,,( - ( * v0 2 ) 1 ),4.0
806,( + ( min ( + ( * ( / ( - v0 v1 ) 64 ) 64 ) v1 ) ( - v0 63 ) ) 63 ),v0,true,v0,-1,32,20774,2431,7.751745094999999,Time Limit : 7.750266595,,( min ( + ( + ( * ( / ( - v0 v1 ) 64 ) 64 ) v1 ) 63 ) v0 ),10.0
807,( + ( max ( min ( + v0 ( * 4 1 ) ) ( - ( + v1 v2 ) 1 ) ) v2 ) ( - ( + ( * v3 v4 ) ( * ( max ( min ( - ( + v5 v6 ) 1 ) v7 ) v6 ) v8 ) ) ( + ( * v6 v8 ) ( + ( * v9 v4 ) v2 ) ) ) ),(+ (max v2 (min (+ v0 4) (+ (+ v1 v2) -1))) (- (+ (* v3 v4) (* v8 (max v6 (min (+ (+ v5 v6) -1) v7)))) (+ (* v6 v8) (+ v2 (* v4 v9))))),true,(+ (max v2 (min (+ v0 4) (+ (+ v1 v2) -1))) (- (+ (* v3 v4) (* v8 (max v6 (min (+ (+ v5 v6) -1) v7)))) (+ (* v6 v8) (+ v2 (* v4 v9))))),-1,59,79391,3925,5.071643208,Time Limit : 5.067421461,,( + ( max ( - ( min ( + v0 5 ) ( + v1 v2 ) ) 1 ) v2 ) ( - ( + ( * v4 v3 ) ( * ( max ( min ( - ( + v5 v6 ) 1 ) v7 ) v6 ) v8 ) ) ( + ( * v6 v8 ) ( + ( * v9 v4 ) v2 ) ) ) ),16.0
808,( max ( max ( / ( + ( + v0 v1 ) 30 ) 32 ) ( + ( * v2 2 ) 2 ) ) ( / ( / ( + ( + v0 v1 ) 14 ) 16 ) 2 ) ),(max (/ (+ (+ v0 v1) 30) 32) (max (- 2 (* -2 v2)) (/ (/ (+ (+ v0 v1) 14) 16) 2))),true,(max (/ (+ (+ v0 v1) 30) 32) (max (- 2 (* -2 v2)) (/ (/ (+ (+ v0 v1) 14) 16) 2))),-1,72,44076,9868,5.004876663,Time Limit : 5.002140438,,( max ( / ( + ( + v0 v1 ) 30 ) 32 ) ( + ( * v2 2 ) 2 ) ),32.0
809,( + 7 ( min ( / ( - ( + v0 v1 ) 50 ) 8 ) ( - ( + ( / ( + ( min v0 8 ) v1 ) 8 ) ( * ( / ( + ( - ( / ( + ( + v0 v1 ) 6 ) 8 ) ( / ( + ( min v0 8 ) v1 ) 8 ) ) 1 ) 8 ) 8 ) ) 1 ) ) ),(/ (min (+ (+ v0 v1) 6) (+ (+ v1 (+ (min v0 8) (* (/ (+ (- (/ (+ (+ v0 v1) 6) 8) (/ (+ v1 (min v0 8)) 8)) 1) 8) 64))) 48)) 8),true,(/ (min (+ (+ v0 v1) 6) (+ (+ v1 (+ (min v0 8) (* (/ (+ (- (/ (+ (+ v0 v1) 6) 8) (/ (+ v1 (min v0 8)) 8)) 1) 8) 64))) 48)) 8),-1,56,42503,10787,5.081663396,Time Limit : 5.078487445,,( + ( min ( / ( - ( + v0 v1 ) 50 ) 8 ) ( - ( + ( / ( + ( min v0 8 ) v1 ) 8 ) ( * ( / ( + ( - ( / ( + ( + v0 v1 ) 6 ) 8 ) ( / ( + ( min v0 8 ) v1 ) 8 ) ) 1 ) 8 ) 8 ) ) 1 ) ) 7 ),22.0
810,( && ( && ( && ( && ( && 1 ( && ( != v0 v1 ) ( == v0 v1 ) ) ) ( && ( != v0 v1 ) ( == v2 v3 ) ) ) ( && ( != v0 v1 ) ( == v4 v5 ) ) ) 1 ) 1 ),0,true,0,-1,64,99400,325003,6.246708281,Node Limit: 1242441,,0,41.0
811,( - v0 26 ),(+ v0 -26),true,(+ v0 -26),-1,3,7,0,0.000207972,Saturation,,( - v0 26 ),2.0
812,( + 7 ( min ( / ( - ( + v0 v1 ) 26 ) 4 ) ( - ( + ( / ( + ( min v0 8 ) v1 ) 4 ) ( * ( / ( + ( - ( / ( + ( + v0 v1 ) 2 ) 4 ) ( / ( + ( min v0 8 ) v1 ) 4 ) ) 2 ) 8 ) 8 ) ) 2 ) ) ),(/ (min (+ (+ v0 v1) 2) (+ (+ (+ v1 (min v0 8)) (* (/ (+ 2 (- (/ (+ (+ v0 v1) 2) 4) (/ (+ v1 (min v0 8)) 4))) 8) 32)) 20)) 4),true,(/ (min (+ (+ v0 v1) 2) (+ (+ (+ v1 (min v0 8)) (* (/ (+ 2 (- (/ (+ (+ v0 v1) 2) 4) (/ (+ v1 (min v0 8)) 4))) 8) 32)) 20)) 4),-1,62,44856,7445,5.004251677999998,Time Limit : 5.000653516,,( + ( min ( / ( - ( + v0 v1 ) 26 ) 4 ) ( - ( + ( / ( + ( min v0 8 ) v1 ) 4 ) ( * ( / ( + ( - ( / ( + ( + v0 v1 ) 2 ) 4 ) ( / ( + ( min v0 8 ) v1 ) 4 ) ) 2 ) 8 ) 8 ) ) 2 ) ) 7 ),29.0
813,( + v0 v1 ),(+ v0 v1),true,(+ v0 v1),-1,2,4,0,0.000137617,Saturation,,( + v0 v1 ),4.0
814,( min ( - ( * ( min ( - v0 7 ) v1 ) 2 ) 1 ) ( + ( * ( + 0 ( min ( - v0 7 ) v1 ) ) 2 ) 1 ) ),(+ (* (min (+ v0 -7) v1) 2) -1),true,(+ (* (min (+ v0 -7) v1) 2) -1),-1,33,24538,4894,6.361018044000001,Time Limit : 6.359579463,,( - ( * ( min ( - v0 7 ) v1 ) 2 ) 1 ),8.0
815,( / ( - ( + ( min v0 770 ) v1 ) 770 ) 128 ),(/ (+ (- v1 770) (min v0 770)) 128),true,(/ (+ (- v1 770) (min v0 770)) 128),-1,89,103672,12806,5.011137344000001,Time Limit : 5.003777493,,( / ( - ( + ( min v0 770 ) v1 ) 770 ) 128 ),7.0
816,( / ( - ( / ( + ( + v0 v1 ) 14 ) 16 ) ( / v1 16 ) ) 8 ),"(/ (/ (+ v0 (+ 14 (""%"" v1 16))) 16) 8)",true,"(/ (/ (+ v0 (+ 14 (""%"" v1 16))) 16) 8)",-1,120,43414,10044,5.004007861999999,Time Limit : 5.002008987,,( / ( - ( / ( + ( + v0 v1 ) 14 ) 16 ) ( / v1 16 ) ) 8 ),5.0
817,( max ( min ( + ( + ( * ( / ( - v0 v1 ) 8 ) 8 ) v1 ) 7 ) v0 ) ( min ( + ( + ( * ( / ( - v2 v3 ) 8 ) 8 ) v3 ) 7 ) v2 ) ),(max v0 v2),true,(max v0 v2),-1,47,39581,4542,5.002629115000001,Time Limit : 5.000447974,,( max ( min ( + ( + ( * ( / ( - v0 v1 ) 8 ) 8 ) v1 ) 7 ) v0 ) ( min ( + ( + ( * ( / ( - v2 v3 ) 8 ) 8 ) v3 ) 7 ) v2 ) ),12.0
818,( max ( + ( * v0 2 ) 1 ) ( + ( * v0 2 ) 2 ) ),(+ 2 (+ v0 v0)),true,(+ 2 (+ v0 v0)),-1,33,25036,6706,5.478538501,Time Limit : 5.477176858,,( + ( * v0 2 ) 2 ),348.0
819,( + 7 ( - ( min ( / ( + v0 v1 ) 2 ) ( + ( + ( / ( + ( min v0 8 ) v1 ) 2 ) ( * ( / ( + ( - ( / ( + v0 v1 ) 2 ) ( / ( + ( min v0 8 ) v1 ) 2 ) ) 4 ) 8 ) 8 ) ) 3 ) ) 7 ) ),"(min (/ (+ v0 v1) 2) (+ (+ (""%"" (+ -4 (- (/ (+ v1 (min v0 8)) 2) (/ (+ v0 v1) 2))) 8) (+ (/ (+ v0 v1) 2) 4)) 3))",true,"(min (/ (+ v0 v1) 2) (+ (+ (""%"" (+ -4 (- (/ (+ v1 (min v0 8)) 2) (/ (+ v0 v1) 2))) 8) (+ (/ (+ v0 v1) 2) 4)) 3))",-1,47,56276,3174,5.044380824999999,Time Limit : 5.040728879,,( min ( / ( + v0 v1 ) 2 ) ( + ( + ( / ( + ( min v0 8 ) v1 ) 2 ) ( * ( / ( + ( - ( / ( + v0 v1 ) 2 ) ( / ( + ( min v0 8 ) v1 ) 2 ) ) 4 ) 8 ) 8 ) ) 3 ) ),31.0
820,( + v0 1 ),(+ v0 1),true,(+ v0 1),-1,2,4,0,0.000134034,Saturation,,( + v0 1 ),9.0
821,( + v0 ( * ( + v1 ( * v2 8 ) ) 2 ) ),(+ v0 (+ (* v1 2) (* 16 v2))),true,(+ v0 (+ (* v1 2) (* 16 v2))),-1,9,64,12,0.001294912,Saturation,,( + ( * ( + ( * v2 8 ) v1 ) 2 ) v0 ),6.0
822,( <= ( + ( / v0 4 ) ( * ( - ( + 0 9 ) 1 ) 8 ) ) ( / ( + v0 230 ) 4 ) ),0,true,0,-1,28,47899,19508,11.572529914,Time Limit : 11.566970056,,0,8.0
823,( min ( max ( / ( + ( - v0 v1 ) 7 ) 8 ) 0 ) v2 ),(min (max (/ (+ 7 (- v0 v1)) 8) 0) v2),true,(min (max (/ (+ 7 (- v0 v1)) 8) 0) v2),-1,9,109,23,0.0024302160000000002,Saturation,,( min ( max ( / ( + ( - v0 v1 ) 7 ) 8 ) 0 ) v2 ),13.0
824,( + 63 ( min ( + ( * ( / ( - v0 v1 ) 64 ) 64 ) v1 ) ( - v0 63 ) ) ),v0,true,v0,-1,37,17816,4206,5.138476800999999,Time Limit : 5.137300167,,( min ( + ( + ( * ( / ( - v0 v1 ) 64 ) 64 ) v1 ) 63 ) v0 ),9.0
825,( min ( min ( - v0 31 ) v1 ) ( - ( min ( / ( + ( min v2 64 ) v3 ) 16 ) ( + ( * v4 2 ) 3 ) ) 4 ) ),(min (min (- v0 31) v1) (+ (min (/ (+ (min v2 64) v3) 16) (+ (* v4 2) 3)) -4)),true,(min (min (- v0 31) v1) (+ (min (/ (+ (min v2 64) v3) 16) (+ (* v4 2) 3)) -4)),-1,65,41724,5861,5.004721543,Time Limit : 5.001918521,,( min ( min ( - v0 31 ) v1 ) ( - ( min ( / ( + ( min v2 64 ) v3 ) 16 ) ( + ( * v4 2 ) 3 ) ) 4 ) ),6.0
826,( min ( min ( min ( / ( - ( + ( min v0 50 ) v1 ) 50 ) 8 ) ( - ( * ( min ( - v2 7 ) v3 ) 2 ) 1 ) ) ( - v4 7 ) ) v5 ),(min (+ v4 -7) (min (min (/ (- (+ (min v0 50) v1) 50) 8) (+ (* (min (+ v2 -7) v3) 2) -1)) v5)),true,(min (+ v4 -7) (min (min (/ (- (+ (min v0 50) v1) 50) 8) (+ (* (min (+ v2 -7) v3) 2) -1)) v5)),-1,71,46765,5126,5.006324308999998,Time Limit : 5.003436831,,( min ( min ( min ( / ( - ( + ( min v0 50 ) v1 ) 50 ) 8 ) ( - ( * ( min ( - v2 7 ) v3 ) 2 ) 1 ) ) ( - v4 7 ) ) v5 ),10.0
827,( max ( + ( * ( min ( + ( + ( * ( / ( - v0 v1 ) 8 ) 8 ) v1 ) 7 ) v0 ) 2 ) 2 ) ( - ( * ( + 7 ( min ( + ( * ( / ( - v0 v1 ) 8 ) 8 ) v1 ) ( - v0 7 ) ) ) 2 ) 1 ) ),"(max (+ 2 (* 2 (min v0 (+ (+ v0 (""%"" (- v1 v0) 8)) 7)))) (+ -1 (* 2 (min v0 (+ (+ v0 (""%"" (- v1 v0) 8)) 7)))))",true,"(max (+ 2 (* 2 (min v0 (+ (+ v0 (""%"" (- v1 v0) 8)) 7)))) (+ -1 (* 2 (min v0 (+ (+ v0 (""%"" (- v1 v0) 8)) 7)))))",-1,53,62746,5143,5.004618237999999,Time Limit : 5.000802621,,( + ( * ( min ( + ( + ( * ( / ( - v0 v1 ) 8 ) 8 ) v1 ) 7 ) v0 ) 2 ) 2 ),39.0
828,( - ( * ( - ( / ( + ( + v0 v1 ) 1 ) 2 ) v2 ) v3 ) v4 ),(- (* (- (/ (+ 1 (+ v0 v1)) 2) v2) v3) v4),true,(- (* (- (/ (+ 1 (+ v0 v1)) 2) v2) v3) v4),-1,19,379,113,0.01386815,Saturation,,( - ( * ( - ( / ( + ( + v1 v0 ) 1 ) 2 ) v2 ) v3 ) v4 ),15.0
