index,start_expression,end_expression,result,best_expr,class,iterations,egraph_size,rebuilds,total_time,stop_reason,condition,halide_result,halide_time
2904,( == ( - ( * ( + ( * v0 16 ) v1 ) 2 ) 558 ) ( - ( + ( - ( * ( + ( * v0 16 ) v1 ) 2 ) 558 ) ( + ( * ( max ( * v0 16 ) 79 ) -2 ) 194 ) ) 1 ) ),1/0,true,0,-1,2,16,0,0.10167120499999999,Goal 0 Matched,,false,131.0
2905,( == ( - ( * v0 8 ) 1 ) ( - ( + ( - ( * v0 8 ) 1 ) ( + ( * ( - v1 v0 ) 8 ) 20 ) ) 1 ) ),1/0,true,0,-1,12,4446,555,0.032699295,Goal 0 Matched,,false,91.0
2914,( != ( / ( + ( - v0 v1 ) 83 ) 47 ) 0 ),1/0,false,(!= (/ (+ 83 (- v0 v1)) 47) 0),-1,11,140,56,0.0029133889999999997,Saturation,,false,469.0
2921,( && ( && ( && ( && ( && ( && 1 ( <= ( - ( max ( * ( / ( - ( + ( min v0 4 ) v1 ) 4 ) 63 ) 64 ) ( + ( min ( * v2 -64 ) 96 ) ( * ( + ( / ( - ( + ( min v0 4 ) v1 ) 4 ) 63 ) v2 ) 64 ) ) ) 45 ) ( + ( * ( - ( * ( / ( - ( + ( min v0 4 ) v1 ) 4 ) 63 ) 8 ) 5 ) 8 ) ( max ( - ( min ( * v2 -64 ) 96 ) 101 ) -5 ) ) ) ) ( >= ( + ( * ( + ( / ( - ( + ( min v0 4 ) v1 ) 4 ) 63 ) v2 ) 64 ) 61 ) ( + ( * ( - ( + ( + ( * v2 8 ) 13 ) ( - ( * ( / ( - ( + ( min v0 4 ) v1 ) 4 ) 63 ) 8 ) 5 ) ) 1 ) 8 ) 5 ) ) ) ( <= ( - ( max ( * v3 64 ) ( + ( * v4 8 ) 43 ) ) 45 ) ( - ( * v4 8 ) 5 ) ) ) ( >= ( + ( * v4 8 ) 5 ) ( + ( * v4 8 ) ( - ( - 11 5 ) 1 ) ) ) ) ( <= ( + ( * ( + ( * v5 2 ) v6 ) 4 ) 0 ) ( * ( + ( * v5 2 ) v6 ) 4 ) ) ) ( >= ( + ( * ( + ( * v5 2 ) v6 ) 4 ) 3 ) ( + ( * ( + ( * v5 2 ) v6 ) 4 ) 3 ) ) ),1/0,true,0,-1,7,3728,2263,0.336537858,Goal 0 Matched,,false,558.0
2924,( >= ( max ( / ( + ( * ( - v0 v1 ) 8 ) 44 ) 1044 ) 0 ) ( - ( + ( max ( / ( + ( * ( - v0 v1 ) 8 ) 44 ) 1044 ) 0 ) ( - ( / ( + ( * ( - v0 v1 ) 8 ) 1091 ) 1044 ) ( max ( / ( + ( * ( - v0 v1 ) 8 ) 44 ) 1044 ) 0 ) ) ) 1 ) ),1/0,false,(<= (/ (+ -47 (+ (* -8 v0) (* 8 v1))) -1044) (max (/ (+ (* 8 v0) (+ 44 (* -8 v1))) 1044) 0)),-1,11,14044,2447,3.583414994000001,Time Limit : 0.102893418,,false,1565.0
2925,( == ( + ( * v0 4 ) v1 ) ( - ( + ( + ( * v0 4 ) v1 ) ( - 63 ( max ( * v0 4 ) 59 ) ) ) 1 ) ),1/0,true,0,-1,3,30,0,0.10175981199999999,Goal 0 Matched,,false,114.0
2927,( >= ( - v0 2 ) ( + ( + ( - v0 1 ) 3 ) 1 ) ),1/0,true,0,-1,7,3000,2382,0.0142077,Goal 0 Matched,,false,50.0
2929,( >= ( max ( - -1245 ( * ( - ( max v0 0 ) v1 ) 8 ) ) ( + ( * ( - ( max v0 0 ) v1 ) 8 ) 10 ) ) 0 ),1/0,false,(! (&& (< (+ -156 v1) (max 0 v0)) (< (max 0 v0) v1))),-1,10,12524,2937,3.1984483309999994,Time Limit : 0.100321327,,false,872.0
2930,( != ( + ( - ( max v0 0 ) v1 ) 1 ) 0 ),1/0,false,(!= (max 0 v0) (+ v1 -1)),-1,20,9210,3099,3.11915166,Time Limit : 0.10003593,,false,427.0
2940,( != ( / ( + ( * v0 8 ) 57 ) 18 ) 0 ),1/0,false,(!= (/ (+ (* v0 8) 57) 18) 0),-1,1,13,0,0.000101572,Impossible (!= (/ (+ ?a (* ?x ?b)) ?c) ?d) Matched,,false,414.0
2943,( == ( * ( min v0 0 ) 4 ) ( - ( + ( * ( min v0 0 ) 4 ) ( + ( * v1 4 ) 4 ) ) 1 ) ),1/0,true,0,-1,2,12,0,0.101634415,Goal 0 Matched,,false,80.0
2946,( >= ( - v0 305 ) ( - ( + ( - v0 305 ) 126 ) 1 ) ),1/0,true,0,-1,6,1434,361,0.0037550789999999997,Goal 0 Matched,,false,33.0
2949,( == 0 ( - ( + 0 ( + ( * ( min v0 -10 ) 2 ) 42 ) ) 1 ) ),1/0,true,0,-1,4,114,5,0.000646202,Goal 0 Matched,,false,44.0
2951,( == 0 ( - ( + 0 ( + ( * ( max ( min ( - ( * ( max ( min ( * ( min ( / ( + ( + v0 v1 ) 499 ) 500 ) 3 ) 8 ) 22 ) -7 ) 2 ) v2 ) -29 ) -30 ) 4 ) 120 ) ) 1 ) ),1/0,true,0,-1,4,391,8,0.0013717030000000002,Goal 0 Matched,,false,190.0
2960,( <= ( max ( + ( min ( - 2006 ( * v0 2 ) ) ( - ( + 0 252 ) 1 ) ) 1 ) ( min ( max ( - 7 ( * v0 2 ) ) 0 ) ( + 252 0 ) ) ) ( min ( max ( - 7 ( * v0 2 ) ) 0 ) ( + 252 0 ) ) ),1/0,false,(! (&& (< v0 1004) (< -123 v0))),-1,5,47,4,0.21135739499999998,Impossible (! (&& (< ?a ?x) (< ?x ?b))) Matched,,false,1026.0
2962,( != ( / ( + ( * v0 32 ) 354 ) 276 ) 0 ),1/0,false,(!= (/ (+ (* v0 32) 354) 276) 0),-1,1,13,0,0.000108913,Impossible (!= (/ (+ ?a (* ?x ?b)) ?c) ?d) Matched,,false,410.0
2964,( > ( - 56 ( * ( + v0 v1 ) 8 ) ) ( - 305 ( * ( + v0 v1 ) 8 ) ) ),1/0,true,0,-1,7,1133,414,0.004734171,Goal 0 Matched,,false,46.0
2966,( == ( * ( / ( * ( min ( + ( * v2 1024 ) ( * ( / v1 32 ) 32 ) ) ( + ( * ( min ( + ( * v2 32 ) ( - ( / v1 32 ) 1 ) ) ( / ( - ( + v3 v1 ) 1 ) 32 ) ) 32 ) 76 ) ) -1 ) 4 ) 4 ) ( * ( min ( + ( * v2 1024 ) ( * ( / v1 32 ) 32 ) ) ( + ( * ( min ( + ( * v2 32 ) ( - ( / v1 32 ) 1 ) ) ( / ( - ( + v3 v1 ) 1 ) 32 ) ) 32 ) 76 ) ) -1 ) ),1/0,false,"(== 0 (""%"" (max (+ (""%"" (+ -1 (+ v1 v3)) 32) (+ (+ (* -1 v1) (* 1024 v2)) (+ (* -1 v3) -75))) (max (+ (""%"" (+ -32 v1) 32) (+ (* -1 v1) -44)) (+ (* -1 v1) (""%"" v1 32)))) 4))",-1,15,10723,454,3.127184051999999,Time Limit : 0.100013681,,false,3110.0
2975,( == ( - ( * ( max ( min ( + v0 v1 ) 249 ) 0 ) 8 ) 12 ) ( - ( + ( - ( * ( max ( min ( + v0 v1 ) 249 ) 0 ) 8 ) 12 ) 19 ) 1 ) ),1/0,true,0,-1,9,5308,1273,0.035489,Goal 0 Matched,,false,107.0
2979,( == ( * ( / ( * ( max ( * v0 8 ) -4 ) -1 ) 4 ) 4 ) ( * ( max ( * v0 8 ) -4 ) -1 ) ),1/0,true,1,-1,7,639,472,0.005773924,Goal 1 Matched,,false,812.0
2985,( == ( * ( / ( min ( - ( max ( + ( max ( min ( + ( * v1 128 ) v2 ) ( - ( min ( + v3 v2 ) 2000 ) 128 ) ) -127 ) 11 ) ( + ( min ( * v1 128 ) ( - v3 128 ) ) v2 ) ) ( min ( min ( - ( max ( min ( + ( * v1 128 ) v2 ) ( - ( min ( + v3 v2 ) 2127 ) 128 ) ) 0 ) 11 ) ( + ( * v1 128 ) v2 ) ) ( - ( + v3 v2 ) 128 ) ) ) -96 ) 4 ) 4 ) ( min ( - ( max ( + ( max ( min ( + ( * v1 128 ) v2 ) ( - ( min ( + v3 v2 ) 2000 ) 128 ) ) -127 ) 11 ) ( + ( min ( * v1 128 ) ( - v3 128 ) ) v2 ) ) ( min ( min ( - ( max ( min ( + ( * v1 128 ) v2 ) ( - ( min ( + v3 v2 ) 2127 ) 128 ) ) 0 ) 11 ) ( + ( * v1 128 ) v2 ) ) ( - ( + v3 v2 ) 128 ) ) ) -96 ) ),1/0,false,"(== 0 (""%"" (+ (min (max (+ v2 (max (+ (* v2 -1) -116) (min (* 128 v1) (+ v3 -128)))) (min (+ (* 128 v1) (+ v2 11)) (min (+ v2 (+ v3 -117)) (+ v3 (- 1883 v3))))) (min (+ (min (+ (* 128 v1) -107) (+ v3 -235)) (max (+ 128 (* -1 v3)) (max v2 (* -128 v1)))) (min (+ v3 (+ v2 -224)) (min (+ (* 128 v1) (+ v2 -96)) 1892)))) (+ 11 (max (+ (* -1 (min (* 128 v1) (+ v3 -128))) (min (* 128 v1) (min (* v2 -1) (+ v3 -128)))) (max (max (- (* v2 -1) (+ v3 -117)) -1999) (+ (* v2 -1) (+ -11 (* -128 v1))))))) 4))",-1,12,10130,543,3.1220857289999997,Time Limit : 0.100037467,,false,2532.0
2986,( != ( / ( + ( * v0 2048 ) 5045 ) 789 ) 0 ),1/0,false,(!= (/ (+ (* v0 2048) 5045) 789) 0),-1,1,13,0,0.000114141,Impossible (!= (/ (+ ?a (* ?x ?b)) ?c) ?d) Matched,,false,435.0
2990,( != ( + ( / v0 12 ) 1 ) 0 ),1/0,false,(!= (+ (/ v0 12) 1) 0),-1,1,12,0,0.000097577,Impossible (!= (/ (+ ?a ?x) ?b) ?c) Matched,,false,257.0
2995,( >= ( max ( - -333 ( * v0 32 ) ) ( + ( * v0 32 ) 71 ) ) 0 ),1/0,false,(! (&& (< -11 v0) (< v0 -1))),-1,6,695,113,0.002818822,Impossible (! (&& (< ?a ?x) (< ?x ?b))) Matched,,false,770.0
2996,( && ( && ( && ( && ( && ( && 1 ( <= ( + ( * v2 8 ) v3 ) ( + ( * v2 8 ) v3 ) ) ) ( >= ( + ( + ( * v2 8 ) v3 ) 7 ) ( + ( + ( * v2 8 ) v3 ) 7 ) ) ) ( <= ( + ( + ( * 0 4 ) 0 ) ( / v1 8 ) ) ( / v1 8 ) ) ) ( >= ( + ( + ( * 15 4 ) 3 ) ( + ( / v1 8 ) ( * ( / ( - ( / ( + ( + v0 v1 ) 7 ) 8 ) ( / v1 8 ) ) 64 ) 64 ) ) ) ( / ( + ( + v0 v1 ) 7 ) 8 ) ) ) ( <= v4 v4 ) ) ( >= ( - ( + v5 v4 ) 1 ) ( - ( + v5 v4 ) 1 ) ) ),1/0,true,1,-1,8,9008,3997,0.301657656,Goal 1 Matched,,false,1654.0
3000,( != ( / ( + v0 338 ) 336 ) 0 ),1/0,false,(!= (/ (+ v0 338) 336) 0),-1,1,10,0,0.00009550300000000001,Impossible (!= (/ (+ ?a ?x) ?b) ?c) Matched,,false,1579.0
3001,( >= ( - ( * v0 8 ) 3 ) ( - ( + ( - ( * v0 8 ) 3 ) 11 ) 1 ) ),1/0,true,0,-1,6,1561,338,0.003994757999999999,Goal 0 Matched,,false,44.0
3002,( == -5 ( - ( + -5 ( - 311 ( max ( min ( * ( + ( * v0 4 ) v1 ) 8 ) 311 ) 302 ) ) ) 1 ) ),1/0,true,0,-1,6,1179,34,0.103149567,Goal 0 Matched,,false,104.0
3012,( >= ( max ( - -1000 v0 ) ( - v0 1 ) ) 0 ),1/0,false,(<= 0 (max (- -1000 v0) (+ -1 v0))),-1,5,240,26,0.001178892,Impossible (! (&& (< ?a ?x) (< ?x ?b))) Matched,,false,428.0
3022,( == ( - ( * v0 4 ) 29 ) ( - ( + ( - ( * v0 4 ) 29 ) ( + ( * ( min v1 3 ) 4 ) 54 ) ) 1 ) ),1/0,true,0,-1,1,10,0,0.10099500599999998,Goal 0 Matched,,false,89.0
3025,( > ( - 1 v0 ) ( - 63 v0 ) ),1/0,true,0,-1,7,163,85,0.0017287889999999999,Goal 0 Matched,,false,564.0
3026,( >= ( - -19 ( max v0 -13 ) ) ( - ( + ( - -19 ( max v0 -13 ) ) ( + ( max v0 -13 ) 27 ) ) 1 ) ),1/0,true,0,-1,5,588,111,0.0023063309999999996,Goal 0 Matched,,false,61.0
3031,( == ( + ( + ( * v0 37 ) ( + v1 v2 ) ) 71 ) ( - ( + ( + ( + ( * v0 37 ) ( + v1 v2 ) ) 71 ) 37 ) 1 ) ),1/0,true,0,-1,9,3598,459,0.022240582000000002,Goal 0 Matched,,false,51.0
3047,( >= ( + ( * v0 2 ) v1 ) ( - ( + ( + ( * v0 2 ) v1 ) ( + ( * -1 2 ) 4 ) ) 1 ) ),1/0,true,0,-1,5,546,52,0.0015048330000000001,Goal 0 Matched,,false,68.0
3051,( >= ( - ( + ( * ( + ( * v0 18 ) v1 ) 2 ) v2 ) 7 ) ( - ( + ( - ( + ( * ( + ( * v0 18 ) v1 ) 2 ) v2 ) 7 ) 3 ) 1 ) ),1/0,true,0,-1,6,4325,639,0.008482791,Goal 0 Matched,,false,80.0
3059,( == ( / ( - v0 3927 ) 4 ) ( - ( + ( / ( - v0 3927 ) 4 ) ( / ( + ( % ( + v0 1 ) 4 ) 11 ) 4 ) ) 1 ) ),1/0,false,"(== 0 (/ (+ 7 (""%"" (+ 1 v0) 4)) 4))",-1,13,92,20,0.102904071,Saturation,,false,99.0
3063,( != ( / ( + ( - v0 v1 ) 60 ) 8 ) 0 ),1/0,false,(!= (/ (+ 60 (- v0 v1)) 8) 0),-1,11,140,56,0.0029192169999999996,Saturation,,false,471.0
3071,( == 0 ( - ( + 0 ( + ( * ( max v0 -4 ) 2 ) 8 ) ) 1 ) ),1/0,true,0,-1,4,95,5,0.000581746,Goal 0 Matched,,false,68.0
3076,( > ( - 6 ( + ( * v0 252 ) v1 ) ) ( - 2005 ( + ( * v0 252 ) v1 ) ) ),1/0,true,0,-1,7,905,374,0.00471449,Goal 0 Matched,,false,67.0
3087,( != ( / ( + v0 21 ) 16 ) 0 ),1/0,false,(!= (/ (+ v0 21) 16) 0),-1,1,10,0,0.000095102,Impossible (!= (/ (+ ?a ?x) ?b) ?c) Matched,,false,573.0
3096,( == ( * ( / ( * ( min ( + ( * ( % v3 ( / ( + ( * v4 16 ) 460 ) 284 ) ) 284 ) ( + ( * ( max ( min ( / v2 65 ) 34 ) 3 ) 16 ) 107 ) ) ( * ( max ( min ( / ( + ( + v1 v2 ) 64 ) 65 ) 27 ) -4 ) 16 ) ) -1 ) 8 ) 8 ) ( * ( min ( + ( * ( % v3 ( / ( + ( * v4 16 ) 460 ) 284 ) ) 284 ) ( + ( * ( max ( min ( / v2 65 ) 34 ) 3 ) 16 ) 107 ) ) ( * ( max ( min ( / ( + ( + v1 v2 ) 64 ) 65 ) 27 ) -4 ) 16 ) ) -1 ) ),1/0,false,"(== 0 (""%"" (max (* 16 (max (min (/ (+ v2 (+ 64 v1)) -65) 4) -27)) (+ (* 284 (""%"" (* v3 -1) (/ (+ (* 16 v4) 460) 284))) (+ -107 (min -48 (max (* 16 (/ v2 -65)) -544))))) 8))",-1,14,10001,2293,3.1225271990000003,Time Limit : 0.100521556,,false,2197.0
3112,( > ( - 0 ( * ( + ( + ( min ( * v0 4 ) 3 ) v1 ) v2 ) 8 ) ) ( - 249 ( * ( + ( + ( min ( * v0 4 ) 3 ) v1 ) v2 ) 8 ) ) ),1/0,true,0,-1,6,3571,1203,0.01207938,Goal 0 Matched,,false,80.0
3120,( && ( && ( && ( && ( && ( && 1 ( <= ( + ( - ( + ( * v0 15 ) v1 ) 3 ) 0 ) ( - ( + ( * v0 15 ) v1 ) 3 ) ) ) ( >= ( + ( + ( + ( * v0 15 ) v1 ) 14 ) 3 ) ( + ( + ( * v0 15 ) v1 ) 14 ) ) ) ( <= ( + ( + ( * v2 17 ) v3 ) v4 ) ( - ( + ( + ( * v2 17 ) v3 ) v4 ) 3 ) ) ) ( >= ( + ( + ( * v2 17 ) v3 ) v4 ) ( + ( + ( * v2 17 ) v3 ) v4 ) ) ) ( <= 0 0 ) ) ( >= 2 2 ) ),1/0,true,0,-1,2,93,4,0.00038008899999999996,Goal 0 Matched,,false,202.0
3124,( == ( - ( min ( * ( max v0 -1 ) 2 ) 1 ) 1 ) ( - ( + ( - ( min ( * ( max v0 -1 ) 2 ) 1 ) 1 ) ( - 3 ( min ( * ( max v0 -1 ) 2 ) 1 ) ) ) 1 ) ),1/0,true,0,-1,8,4275,1316,0.027102933,Goal 0 Matched,,false,106.0
3125,( < ( + ( / ( + ( + ( min ( * v0 8 ) 117 ) v1 ) v2 ) 16 ) 1 ) ( / ( + ( + ( min ( * v0 8 ) 117 ) ( + v1 1 ) ) v2 ) 16 ) ),1/0,false,(< (/ (+ (min (* v0 8) 117) (+ v2 (+ v1 16))) 16) (/ (+ (min (* v0 8) 117) (+ v2 (+ v1 1))) 16)),-1,8,20876,702,3.154312961999999,Time Limit : 0.100093252,,false,118.0
3126,( >= ( max ( / ( + v0 23 ) 516 ) 0 ) ( - ( + ( max ( / ( + v0 23 ) 516 ) 0 ) ( max ( - ( / ( + v0 538 ) 516 ) ( max ( / ( + v0 23 ) 516 ) 0 ) ) 0 ) ) 1 ) ),1/0,true,1,-1,9,7116,1969,0.34885536600000006,Goal 1 Matched,,false,683.0
3134,( <= ( max ( + ( min ( min ( min ( - ( / ( - ( + v2 v3 ) ( max v1 0 ) ) 4 ) 1 ) ( / ( - ( min ( max ( min v1 1996 ) -3 ) ( - ( + v2 v3 ) 1 ) ) ( max v1 0 ) ) 4 ) ) ( / ( - ( max ( min v1 1996 ) -3 ) ( max v1 0 ) ) 4 ) ) ( - ( + 0 ( / ( + v4 7 ) 4 ) ) 1 ) ) 1 ) ( min ( max ( / ( + ( - v3 ( max v1 0 ) ) 3 ) 4 ) 0 ) ( + ( / ( + v4 7 ) 4 ) 0 ) ) ) ( min ( max ( / ( + ( - v3 ( max v1 0 ) ) 3 ) 4 ) 0 ) ( + ( / ( + v4 7 ) 4 ) 0 ) ) ),1/0,false,(<= (+ 1 (min 0 (/ (+ (* -1 (max 0 v1)) (+ v3 3)) -4))) (/ (+ (* -1 (max 0 v1)) (min (+ v3 (- v2 4)) (min (max -3 (min 1996 v1)) (+ (max 0 v1) (+ 3 v4))))) -4)),-1,9,18634,897,3.625207792,Time Limit : 0.112896412,,false,2363.0
3135,( && ( && ( && ( && ( && ( && 1 ( <= ( - v4 1010 ) ( - v4 1010 ) ) ) ( >= ( - ( min ( + ( * v5 8 ) 764 ) v4 ) 759 ) ( - ( min ( + ( * v5 8 ) 764 ) v4 ) 759 ) ) ) ( <= ( - ( + ( * ( + ( * ( max ( min ( / v2 8 ) 249 ) 0 ) 2 ) 0 ) 4 ) 0 ) 2 ) ( - ( * ( max ( min ( / v2 8 ) 249 ) 0 ) 8 ) 2 ) ) ) ( >= ( - ( + ( * ( + ( * ( max ( min ( / v2 8 ) 249 ) 0 ) 2 ) ( + ( * ( min ( - v1 ( max ( min ( / v2 8 ) 249 ) 0 ) ) v3 ) 2 ) 1 ) ) 4 ) 3 ) 2 ) ( + ( min ( * v1 8 ) ( + ( + ( min ( * ( - v1 ( max ( min ( / v2 8 ) 249 ) 0 ) ) 8 ) -4 ) ( * ( min ( + ( max ( min ( / v2 8 ) 249 ) 0 ) v3 ) v1 ) 8 ) ) 4 ) ) 5 ) ) ) ( <= v6 v6 ) ) ( >= v6 v6 ) ),1/0,true,1,-1,5,6853,577,0.017904342,Goal 1 Matched,,false,2580.0
3137,( != ( / ( + v0 128 ) 126 ) 0 ),1/0,false,(!= (/ (+ v0 128) 126) 0),-1,1,10,0,0.000097136,Impossible (!= (/ (+ ?a ?x) ?b) ?c) Matched,,false,392.0
3143,( >= ( - ( * v0 4 ) 1 ) ( - ( + ( - ( * v0 4 ) 1 ) 66 ) 1 ) ),1/0,true,0,-1,6,1148,331,0.003568823,Goal 0 Matched,,false,33.0
3149,( && ( && ( && ( && ( && ( && 1 ( <= ( + ( + ( + ( max ( * -2 4 ) -5 ) v0 ) 0 ) 2 ) ( + -3 v0 ) ) ) ( >= ( + ( + ( + ( max ( * 18 4 ) -5 ) v0 ) 3 ) 2 ) ( + 2 ( + v0 75 ) ) ) ) ( <= ( + ( + ( max ( * v1 4 ) -5 ) v2 ) 2 ) ( + -3 ( + ( * v1 4 ) v2 ) ) ) ) ( >= ( + ( + ( * v1 4 ) v2 ) 5 ) ( + 2 ( + ( + ( * v1 4 ) v2 ) 3 ) ) ) ) ( <= ( + ( * 0 3 ) 0 ) 0 ) ) ( >= ( + ( * 1 3 ) 2 ) 5 ) ),1/0,true,0,-1,7,8043,1218,0.33663759800000004,Goal 0 Matched,,false,174.0
3161,( == ( - ( * v0 8 ) 13 ) ( - ( + ( - ( * v0 8 ) 13 ) ( + ( * ( min ( - ( * ( - ( max ( min ( min ( / ( - ( + v1 v2 ) 1 ) 63 ) ( + ( + ( / v2 63 ) ( * v3 2 ) ) 1 ) ) 31 ) 0 ) ( max ( min ( + ( / v2 63 ) ( * v3 2 ) ) 31 ) 0 ) ) 8 ) ( * v4 14 ) ) -6 ) 8 ) 165 ) ) 1 ) ),1/0,false,(== (min (+ 1820 (* v4 112)) (+ (* 64 (max (* 2 v3) (/ v2 -63))) (+ (+ (* v4 112) -164) (* -64 (/ v2 -63))))) (+ (* 64 (min (/ (+ v2 (+ -64 v1)) 63) (min (+ (* 2 v3) (/ v2 63)) 30))) (* -64 (min (/ (+ v2 (+ -64 v1)) 63) (min (+ (* 2 v3) (/ v2 63)) -1))))),-1,12,12047,958,3.1297191769999997,Time Limit : 0.100031474,,false,2260.0
3180,( <= ( max ( + ( min ( min ( min ( - ( / ( - ( + v2 v3 ) ( max ( min v1 1999 ) 0 ) ) 4 ) 1 ) ( / ( - ( min ( max ( min v1 1996 ) -3 ) ( - ( + v2 v3 ) 1 ) ) ( max ( min v1 1999 ) 0 ) ) 4 ) ) ( / ( - ( max ( min v1 1996 ) -3 ) ( max ( min v1 1999 ) 0 ) ) 4 ) ) ( - ( + 0 ( / ( + v4 7 ) 4 ) ) 1 ) ) 1 ) ( min ( max ( / ( + ( - v3 ( max ( min v1 1999 ) 0 ) ) 3 ) 4 ) 0 ) ( + ( / ( + v4 7 ) 4 ) 0 ) ) ) ( min ( max ( / ( + ( - v3 ( max ( min v1 1999 ) 0 ) ) 3 ) 4 ) 0 ) ( + ( / ( + v4 7 ) 4 ) 0 ) ) ),1/0,false,(<= (min (+ (min (max -3 (min 1996 v1)) (+ v2 (+ v3 -1))) (+ (max (min (* v1 -1) 0) -1999) 1)) (+ 1 (min (+ v4 3) (- (+ v2 (+ v3 -4)) (max 0 (min v1 1999)))))) (* 4 (max 0 (/ (+ (+ -3 (* v3 -1)) (max 0 (min v1 1999))) -4)))),-1,8,17936,969,3.273339988000001,Time Limit : 0.100103431,,false,2414.0
3182,( != ( / ( + ( * v0 8 ) 1025 ) 673 ) 0 ),1/0,false,(!= (/ (+ (* v0 8) 1025) 673) 0),-1,1,13,0,0.000101314,Impossible (!= (/ (+ ?a (* ?x ?b)) ?c) ?d) Matched,,false,441.0
3187,( == ( * ( / ( max ( min ( + ( * v0 -1004 ) v1 ) 1000 ) -4 ) 4 ) 4 ) ( max ( min ( + ( * v0 -1004 ) v1 ) 1000 ) -4 ) ),1/0,false,"(== (max (min (+ v1 (* -1004 v0)) (+ 1000 (""%"" v1 -4))) (+ -4 (""%"" v1 -4))) (+ (max (min (* -1004 v0) (- 1000 v1)) (+ -4 (* v1 -1))) (+ v1 (""%"" v1 -4))))",-1,13,9404,1615,3.1235129800000005,Time Limit : 0.100002514,,false,638.0
3188,( >= ( max ( min v0 0 ) -1 ) ( - ( + ( max ( min v0 0 ) -1 ) ( - 5 ( max ( min v0 0 ) -1 ) ) ) 1 ) ),1/0,true,0,-1,5,1521,377,0.004946041,Goal 0 Matched,,false,72.0
3190,( == ( - ( * v0 2 ) 4 ) ( - ( + ( - ( * v0 2 ) 4 ) 6 ) 1 ) ),1/0,true,0,-1,8,799,535,0.008721078,Goal 0 Matched,,false,31.0
3195,( != ( / ( + v0 261 ) 252 ) 0 ),1/0,false,(!= (/ (+ v0 261) 252) 0),-1,1,10,0,0.00009496099999999999,Impossible (!= (/ (+ ?a ?x) ?b) ?c) Matched,,false,414.0
3202,( == ( * ( / ( * ( max ( * v0 4 ) -2 ) -1 ) 2 ) 2 ) ( * ( max ( * v0 4 ) -2 ) -1 ) ),1/0,true,1,-1,7,609,475,0.0057711229999999995,Goal 1 Matched,,false,778.0
3205,( >= ( - ( * ( max ( min v0 10 ) 7 ) 8 ) 83 ) ( - ( + ( - ( * ( max ( min v0 10 ) 7 ) 8 ) 83 ) ( - 89 ( * ( max ( min v0 10 ) 7 ) 8 ) ) ) 1 ) ),1/0,true,0,-1,6,3313,779,0.010244699,Goal 0 Matched,,false,87.0
3206,( == ( * ( / ( max ( min ( + ( * v0 -42 ) ( - ( + ( / v2 16 ) v1 ) ( / v2 16 ) ) ) 42 ) 0 ) 2 ) 2 ) ( max ( min ( + ( * v0 -42 ) ( - ( + ( / v2 16 ) v1 ) ( / v2 16 ) ) ) 42 ) 0 ) ),1/0,false,"(== 0 (""%"" (+ (max v1 (* 42 v0)) (min (* -42 v0) (- 42 v1))) 2))",-1,15,8000,1309,3.1236271119999985,Time Limit : 0.100111197,,false,669.0
3207,( >= ( - ( + v0 v1 ) 5 ) ( - ( + ( - ( + v0 v1 ) 5 ) 130 ) 1 ) ),1/0,true,0,-1,6,2646,462,0.005693879999999999,Goal 0 Matched,,false,86.0
3209,( >= ( max ( - -346 ( * v0 8 ) ) ( + ( * v0 8 ) 8 ) ) 0 ),1/0,false,(! (&& (< -44 v0) (< v0 0))),-1,6,712,115,0.002830098,Impossible (! (&& (< ?a ?x) (< ?x ?b))) Matched,,false,497.0
3221,( == ( * ( / ( max ( min ( + ( * v2 -504 ) ( max v1 16 ) ) 500 ) -4 ) 4 ) 4 ) ( max ( min ( + ( * v2 -504 ) ( max v1 16 ) ) 500 ) -4 ) ),1/0,false,"(== 0 (""%"" (+ (min (* 504 v2) (+ (max 16 v1) 4)) (max (* (max 16 v1) -1) (+ (* -504 v2) -500))) 4))",-1,15,10448,1967,3.1247306839999998,Time Limit : 0.100102466,,false,856.0
3224,( == ( * ( / ( * ( max ( - ( min ( / ( + ( min ( * v3 1000 ) ( - v4 1000 ) ) ( + v2 1001 ) ) 2 ) 999 ) ( max ( min ( / ( + ( min ( * v3 1000 ) ( - v4 1000 ) ) v2 ) 2 ) 999 ) 0 ) ) 0 ) 8 ) 252 ) 252 ) ( * ( max ( - ( min ( / ( + ( min ( * v3 1000 ) ( - v4 1000 ) ) ( + v2 1001 ) ) 2 ) 999 ) ( max ( min ( / ( + ( min ( * v3 1000 ) ( - v4 1000 ) ) v2 ) 2 ) 999 ) 0 ) ) 0 ) 8 ) ),1/0,false,"(== 0 (""%"" (+ (min (* (/ (+ v2 (+ v4 1)) 2) 8) (* -8 (max -999 (+ (* -500 v3) (/ (+ v2 1001) -2))))) (* -8 (min (/ (min (+ v2 (+ v4 1)) (+ (+ v2 1001) (* 1000 v3))) 2) (max 0 (min (+ -500 (/ (+ v2 v4) 2)) (min 999 (+ (* 500 v3) (/ v2 2)))))))) 252))",-1,11,10415,1281,3.128686757000002,Time Limit : 0.100366981,,false,1775.0
